=============training from sratch============
Program ID: 5688

Program command: 
 ['TrainSegV3d_ROI.py', '/home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI', '1', '/home/hxie1/data/OvarianCancerCT/primaryROI1_1_3/nrrd_npy', '/home/hxie1/data/OvarianCancerCT/primaryROI1_1_3/labels_npy', '0', '0']

Major program changes: 
      1  3D V model for primary cancer ROI;
      2  Uniform ROI size: 51*171*171 in z,y,x directon;
      3  Total 36 patient data, in which training data 24 patients, validation 6 patients, and test 6 patients;
      4  all 36 patients data have 50-80% 3D label;
      5  Dice coefficient is 3D dice coefficient against corresponding 3D ground truth;
      6  training data augmentation in the fly: affine in XY plane, translation in Z direction;
      7  In the bottle neck of V model, the latent vector has size of 512*2*9*9;
      Sep 16th, 2019:
      1   add dynamic loss weight according trainin  data;
      2   refine learning rate decay.
      Sep 21st, 2019
      1   add improved Boundary Loss2, and inherit the previous learningrate of network of pure CELoss;
      Sep 23rd, 2019:
      1   improve mean of boundary loss limited on the A,B regions;
      2   use log(segProb) instead of segProb in the boudary loss;
      3   CrossEntropy weight reduces 0.01 per 5 epochs from 1 to 0.01, while boundary Loss weight increase 0.01 per 5 epochs from 0.01 to 1. 
      Sep 24th, 2019
      1   Use boundaryLoss1, which is considering the whole volume. 
      Sep 25th, 2019
      1   use boundaryLoss3, which is a stronger gradient signal to improve loss.
      2   unbalanced weight for class is applied on logP,and just use boundaryLoss3 with CELoss.
      3   use CELoss and boundaryLoss together.
      4   Use truncated DistanceCrossEntropy Loss alone;
      5   change LRScheduler into reduce into Plateau with initial LR=0.1
      Sep 26th, 2019
      1   Add one layer in the bottom of V model;
      2   Add residual connnection in each layer;
      Sep 30th, 2019
      1   With size-reduced ROI of size 51*149*149;
      2   reduce the translation of data augmentation;
      3   reduce all data into 35 patients, excluding a very blur patient.
      Oct 5th, 2019
      1   use uniform physical size 147mm*147mm*147mm, input pixel size: 49*147*147 with spacing size 3mm*1mm*1mm;
      2   change V model with inputsize 49*147*147
      Oct 6th, 2019
      1   add filter number to 48 at the first layer. 
      Oct 7th, 2019
      1   restore to 32 of number of filters in the first layer;
      2   add bottom number of filters to 1024, and keep down sample and add filter number together. 
      Oct 8th, 2019
      1   discard the cancer with size exceeding 147mm*147mm*147mm; Now remains 29 patients data; 
      Oct 9th, 2019
      1   In the first layer of V model, remove the residual link; 
           with the residula link at first layer: Tr dice:54%, Validation Dice 27%, Test Dice 56%;  Not good.
      2   the final output layer, change into 1*1*1 convolution, instead of 3*3*3 convolution;
      3   add labelConsistencyLoss;
      Oct 11th, 2019
      1   use feature tensor just from the output end of V model. It is 32 dimensions.
      2   windows size for consistency loss changes to 3;

          
         

Discarded changes:                  
          

Program starting Time: 2019-10-11 22:07:36.427360
Info: netPath = /home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI/20191011_220736

Info: this is the 0th fold leave for test in the 6-fold cross-validation.

Info: batchSize = 1

Info: useLabelConsistencyLoss = True and searchWindowSize= 3

Net parameters is saved in  /home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI/20191011_220736.
6-fold cross validation: the 0th fold is for test, the 1th fold is for validation, remaining folds are for training.

training dataset: total 19 image files.

validation dataset: total 5 image files.

test dataset: total 5 image files.
Total 19 training files  extracted from /home/hxie1/data/OvarianCancerCT/primaryROI1_1_3/labels_npy
0 has 18433812 elements, with a rate of  0.9162854777808447 
1 has 1684167 elements, with a rate of  0.08371452221915532 
loss weight = tensor([ 1.0000, 10.9454])
Network has total 113,191,074 parameters.


************** Table of Training Log **************
Epoch	LearningRate		TrainingLoss	Dice		ValidationLoss	Dice		TestLoss	Dice
225	1.0000e-04		0.9350		0.62425		1.6578		0.24232		0.9376		0.47815
230	1.0000e-05		0.8218		0.56564		1.4975		0.22151		1.2425		0.42781
235	1.0000e-05		0.8025		0.63934		2.0635		0.21778		0.9174		0.48382
240	1.0000e-05		0.6964		0.65390		1.6567		0.22588		0.9240		0.48464
245	1.0000e-05		0.7014		0.63383		1.6912		0.22769		0.9476		0.48084
250	1.0000e-05		0.8190		0.60200		2.0425		0.22583		0.8748		0.49514
255	1.0000e-05		0.7616		0.61007		1.6363		0.23242		0.9230		0.48985
260	1.0000e-05		0.8459		0.62497		1.8871		0.22073		0.8801		0.49810
265	1.0000e-05		0.9059		0.61528		1.7441		0.23420		0.8475		0.50452
270	1.0000e-05		0.6824		0.61635		1.4673		0.23563		1.0460		0.46436
275	1.0000e-05		0.7276		0.61176		1.5652		0.23524		1.0057		0.46962
280	1.0000e-05		0.7769		0.60853		1.6467		0.22901		0.8836		0.49796
285	1.0000e-06		0.7912		0.65931		2.0202		0.22001		0.8707		0.50457
290	1.0000e-06		0.8188		0.62723		2.2775		0.21133		0.8406		0.49603
295	1.0000e-06		0.8280		0.61809		1.7114		0.23504		0.8407		0.50928
300	1.0000e-06		0.9787		0.60919		1.8532		0.22965		0.8766		0.49304
305	1.0000e-06		0.7172		0.61643		1.9377		0.22054		0.8499		0.50231
310	1.0000e-06		0.8155		0.63538		1.9733		0.22593		0.8578		0.50357
315	1.0000e-06		0.6763		0.58705		1.5220		0.24418		0.8820		0.50791
320	1.0000e-06		0.6717		0.65125		2.1896		0.21238		0.8378		0.50329
325	1.0000e-06		0.7208		0.63351		1.5500		0.23353		1.0176		0.46733
330	1.0000e-06		0.8884		0.61696		1.5329		0.23696		0.9652		0.47992
335	1.0000e-06		1.1195		0.61069		1.9926		0.22817		0.8726		0.48952
340	1.0000e-07		0.6279		0.65638		1.9370		0.22822		0.8807		0.48914
345	1.0000e-07		0.6552		0.63527		1.9045		0.22532		0.8746		0.49277
350	1.0000e-07		0.8246		0.62036		2.3061		0.20012		0.8342		0.50221
355	1.0000e-07		0.8056		0.59245		1.4601		0.23489		1.0944		0.45516
360	1.0000e-07		0.7761		0.59822		1.6737		0.22907		0.8699		0.50449
365	1.0000e-07		0.7288		0.64902		2.0263		0.21829		0.8761		0.49441
370	1.0000e-07		0.7922		0.58979		1.6217		0.22971		0.9475		0.48239
375	1.0000e-07		0.9778		0.64330		2.5580		0.19565		0.8520		0.50631
380	1.0000e-07		0.8134		0.61023		1.5869		0.23402		0.9437		0.48397
385	1.0000e-07		0.6642		0.65045		1.6794		0.23660		0.8766		0.50040
390	1.0000e-07		0.6900		0.64918		1.6386		0.22984		0.9188		0.48646
395	1.0000e-08		0.6624		0.59201		1.6430		0.22826		0.8722		0.50559
400	1.0000e-08		0.8841		0.63669		2.4188		0.19984		0.8292		0.52368
405	1.0000e-08		0.7637		0.64171		1.9386		0.21754		0.8476		0.51005
410	1.0000e-08		0.8787		0.62287		1.9005		0.22848		0.9194		0.48282
415	1.0000e-08		0.8393		0.62689		1.7262		0.22841		0.8758		0.49686
420	1.0000e-08		0.8242		0.61392		1.5589		0.24354		0.9368		0.48746
425	1.0000e-08		0.8997		0.59808		1.9589		0.22611		0.8700		0.50297
430	1.0000e-08		0.8454		0.64418		1.9069		0.23074		0.8700		0.50019
435	1.0000e-08		0.8327		0.61671		2.0422		0.22173		0.8670		0.49147
440	1.0000e-08		0.7315		0.61177		1.6806		0.22550		0.9098		0.48850
445	1.0000e-08		0.7255		0.61650		1.4673		0.23530		1.0129		0.46932
450	1.0000e-08		0.7946		0.62690		1.8338		0.22792		0.8642		0.50734
455	1.0000e-08		0.9247		0.61990		1.9757		0.22534		0.8538		0.49726
460	1.0000e-08		0.6808		0.61113		1.5110		0.23190		1.1419		0.44470
465	1.0000e-08		1.0585		0.61436		2.1793		0.20926		0.8933		0.50944
470	1.0000e-08		0.7877		0.61808		1.5227		0.23533		1.0056		0.46912
475	1.0000e-08		0.7552		0.60619		1.5569		0.24242		0.8657		0.50730
480	1.0000e-08		0.7759		0.62107		1.9505		0.22759		0.8456		0.50620
485	1.0000e-08		0.8514		0.60296		2.0830		0.20718		0.8371		0.51278
490	1.0000e-08		0.8499		0.66206		2.2553		0.20712		0.8326		0.51091
495	1.0000e-08		0.8245		0.58916		1.8637		0.22143		0.8552		0.50611
500	1.0000e-08		0.9046		0.59987		1.6807		0.23283		0.8915		0.50755
505	1.0000e-08		0.6907		0.60050		1.5065		0.23660		1.0189		0.46823
510	1.0000e-08		0.6914		0.61054		1.6037		0.22917		1.0137		0.46673
515	1.0000e-08		0.8858		0.64307		2.1268		0.22115		0.8551		0.49995
520	1.0000e-08		0.7964		0.59213		2.0770		0.21793		0.8673		0.49427
525	1.0000e-08		0.6910		0.63932		1.7901		0.22854		0.8970		0.49592
530	1.0000e-08		0.7556		0.62436		1.6647		0.23298		0.8935		0.50082
535	1.0000e-08		0.9071		0.60536		1.6504		0.23057		0.9156		0.49308
540	1.0000e-08		0.7194		0.60089		1.4771		0.23604		1.0174		0.46696
545	1.0000e-08		0.7283		0.62005		1.7224		0.23096		0.8740		0.49894
550	1.0000e-08		0.8231		0.60551		1.5355		0.23868		0.9609		0.48073
555	1.0000e-08		0.6620		0.59123		1.5542		0.23833		0.9332		0.48742
560	1.0000e-08		0.8820		0.60115		1.6613		0.23585		0.8742		0.50540
565	1.0000e-08		0.7865		0.59070		1.5287		0.24192		0.9897		0.47494
570	1.0000e-08		1.0092		0.60536		1.7653		0.22818		0.8913		0.50512
575	1.0000e-08		0.7460		0.63301		2.0998		0.22455		0.8806		0.49646
580	1.0000e-08		0.7565		0.61207		1.8043		0.23227		0.8400		0.50888
585	1.0000e-08		0.8387		0.61947		1.5462		0.23546		0.9623		0.47736
590	1.0000e-08		0.8111		0.60247		1.5593		0.23540		0.9796		0.47639
595	1.0000e-08		0.7138		0.61841		1.6576		0.22927		0.9130		0.48910
600	1.0000e-08		0.8107		0.63828		1.7289		0.23178		0.9337		0.47999
605	1.0000e-08		0.8404		0.60483		1.6215		0.23306		0.9066		0.49151
610	1.0000e-08		0.9621		0.60312		1.9428		0.22793		0.8841		0.49458
615	1.0000e-08		0.8257		0.64128		1.7335		0.23507		0.8575		0.49872
620	1.0000e-08		0.7362		0.58746		1.7792		0.22683		0.9117		0.50379
625	1.0000e-08		0.8500		0.62373		2.4331		0.20954		0.8388		0.50789
630	1.0000e-08		0.7066		0.64658		1.8545		0.22558		0.8549		0.50986
635	1.0000e-08		0.8204		0.60998		1.8964		0.22597		0.8316		0.51045
640	1.0000e-08		0.8680		0.62755		1.6222		0.23846		0.8845		0.50181
645	1.0000e-08		0.7215		0.64131		2.0247		0.21249		0.8423		0.50762
650	1.0000e-08		1.0677		0.63340		1.8896		0.22691		0.8975		0.48967
655	1.0000e-08		0.8073		0.56937		1.4479		0.23314		1.0485		0.46125
660	1.0000e-08		0.8707		0.63558		1.7914		0.23044		0.8533		0.49943
665	1.0000e-08		0.7499		0.61633		1.9307		0.22001		0.8745		0.49830
670	1.0000e-08		0.7787		0.62655		1.8821		0.23277		0.8556		0.49833
675	1.0000e-08		0.7578		0.63943		1.9304		0.22679		1.0192		0.46794
680	1.0000e-08		0.7735		0.61541		1.6990		0.22997		0.9014		0.49404
685	1.0000e-08		0.9687		0.62465		2.0351		0.22555		0.8673		0.49182
690	1.0000e-08		0.7396		0.62619		1.8769		0.23120		0.8405		0.50798
695	1.0000e-08		0.6511		0.65136		1.7007		0.23218		0.9438		0.48182
700	1.0000e-08		0.9366		0.65141		1.7857		0.23539		0.9045		0.48996
705	1.0000e-08		0.8550		0.64286		2.3221		0.21506		0.8713		0.49148
710	1.0000e-08		0.7869		0.63450		1.8331		0.22512		0.8604		0.50360
715	1.0000e-08		0.8105		0.61004		1.9302		0.22001		0.8464		0.50597
720	1.0000e-08		0.8324		0.60094		1.6457		0.23371		0.9039		0.49442
725	1.0000e-08		0.8616		0.64050		1.7494		0.23104		0.9611		0.47552
730	1.0000e-08		0.7098		0.63269		1.6044		0.23447		0.9124		0.49628
735	1.0000e-08		1.0266		0.65390		2.1061		0.21827		0.8519		0.50160
740	1.0000e-08		0.7647		0.64648		1.9228		0.22560		0.8487		0.50252
745	1.0000e-08		1.0688		0.58669		1.7218		0.23524		0.8698		0.50234
750	1.0000e-08		0.6843		0.63391		2.0064		0.22043		0.9024		0.48621
755	1.0000e-08		0.7544		0.59998		1.6630		0.23295		0.8490		0.51343
760	1.0000e-08		0.7038		0.64963		2.2483		0.21637		0.8391		0.50406
765	1.0000e-08		0.6936		0.62910		1.6148		0.23256		0.9277		0.48955
770	1.0000e-08		0.7298		0.64012		1.8390		0.23671		0.8668		0.50490
775	1.0000e-08		0.9326		0.61374		1.7787		0.23468		0.8484		0.50526
780	1.0000e-08		0.7202		0.59775		1.5942		0.23838		0.8986		0.49808
785	1.0000e-08		0.7064		0.62506		1.7864		0.23161		0.8703		0.50095
790	1.0000e-08		0.7939		0.62020		2.1513		0.20924		0.8398		0.50203
795	1.0000e-08		0.7867		0.60700		1.6355		0.23393		0.9128		0.49183
800	1.0000e-08		0.7845		0.61132		1.8291		0.22448		0.8666		0.50122
805	1.0000e-08		0.8076		0.60633		1.5852		0.23799		0.9291		0.48798
810	1.0000e-08		1.2305		0.59222		1.8257		0.23608		0.8885		0.48971
815	1.0000e-08		0.7916		0.66984		1.6292		0.22994		0.8689		0.49972
820	1.0000e-08		0.8244		0.63128		1.7866		0.24017		0.8686		0.49370
825	1.0000e-08		0.7866		0.63616		1.5719		0.23455		0.9912		0.47218
830	1.0000e-08		0.7675		0.59016		1.6264		0.23389		0.8801		0.50200
835	1.0000e-08		0.6208		0.62186		1.7402		0.22781		0.8736		0.49920
840	1.0000e-08		0.9748		0.61796		1.7360		0.23263		0.9067		0.48948
845	1.0000e-08		0.7315		0.57770		1.6600		0.23336		0.8786		0.50448
850	1.0000e-08		0.7714		0.62554		1.5406		0.23231		1.0456		0.46177
855	1.0000e-08		0.9758		0.64046		2.3815		0.19529		0.8293		0.51001
860	1.0000e-08		0.5886		0.61352		1.5912		0.23331		1.0040		0.47132
865	1.0000e-08		0.6453		0.63205		1.8613		0.22649		0.8930		0.49535
870	1.0000e-08		0.7316		0.61239		1.8747		0.21520		0.8467		0.51106
875	1.0000e-08		0.9223		0.61181		1.8458		0.23483		0.8943		0.48658
880	1.0000e-08		0.7253		0.64905		1.9939		0.22632		0.8786		0.49062
885	1.0000e-08		0.8100		0.64024		1.5835		0.23665		0.9519		0.47932
890	1.0000e-08		0.8754		0.62624		1.7146		0.23074		0.8926		0.49533
895	1.0000e-08		0.7040		0.63292		1.7589		0.22609		0.9059		0.48979
900	1.0000e-08		0.7641		0.60262		1.5954		0.23510		0.8934		0.50026
905	1.0000e-08		0.6983		0.63623		1.9199		0.21870		0.8459		0.50568
910	1.0000e-08		0.8634		0.61724		2.0431		0.22254		0.8677		0.49888
915	1.0000e-08		0.7090		0.60523		1.5707		0.23413		0.9127		0.48935
920	1.0000e-08		0.8320		0.64240		1.6661		0.23372		0.8890		0.49205
925	1.0000e-08		1.0147		0.65202		2.1659		0.22514		0.8444		0.50237
930	1.0000e-08		0.7699		0.59649		1.9803		0.21163		0.9268		0.50321
935	1.0000e-08		0.9254		0.60755		1.5257		0.23333		1.0901		0.45302
940	1.0000e-08		0.8585		0.61453		1.9614		0.22335		0.8926		0.48843
945	1.0000e-08		0.7145		0.64647		1.5967		0.23299		0.9533		0.47948
950	1.0000e-08		0.7146		0.60744		1.5110		0.23787		0.9559		0.48108
955	1.0000e-08		0.8642		0.58647		2.2594		0.21745		0.8595		0.49776
960	1.0000e-08		0.9119		0.57903		1.5920		0.23406		0.9144		0.49258
965	1.0000e-08		0.7333		0.60397		1.4586		0.24198		0.9639		0.47927
970	1.0000e-08		0.8812		0.62987		1.6328		0.23161		0.9738		0.48026
975	1.0000e-08		0.6758		0.61699		1.6719		0.23317		0.8667		0.50508
980	1.0000e-08		0.7965		0.61395		1.5557		0.23329		1.0644		0.45816
985	1.0000e-08		0.9015		0.59549		1.5619		0.23816		0.9756		0.47613
990	1.0000e-08		0.7043		0.62991		1.8805		0.22353		0.8824		0.49367
995	1.0000e-08		0.7140		0.63117		1.6939		0.22698		0.8910		0.49828
1000	1.0000e-08		0.7601		0.58878		1.4438		0.22743		1.2313		0.43048
1005	1.0000e-08		0.9679		0.64934		2.6157		0.19591		0.8649		0.50712
1010	1.0000e-08		0.6543		0.63215		1.7002		0.22194		0.8676		0.50658
1015	1.0000e-08		0.7662		0.61230		2.1144		0.21941		0.8605		0.49477
1020	1.0000e-08		0.8047		0.63966		2.5275		0.21666		0.8467		0.50137
1025	1.0000e-08		0.8240		0.62768		1.7350		0.22923		0.8972		0.48920
1030	1.0000e-08		0.6505		0.62631		1.7168		0.22881		0.8573		0.51038
1035	1.0000e-08		0.9612		0.58923		1.9685		0.23246		0.8475		0.50573
1040	1.0000e-08		0.7196		0.64016		1.5324		0.23697		0.9347		0.48721
1045	1.0000e-08		1.1947		0.61293		1.9101		0.22675		0.8732		0.50610
1050	1.0000e-08		1.0762		0.62046		1.6576		0.23974		0.8651		0.50481
1055	1.0000e-08		0.8262		0.63570		1.8471		0.23229		0.8679		0.51254
1060	1.0000e-08		0.6179		0.63473		1.7122		0.23058		0.8784		0.50041
1065	1.0000e-08		0.7279		0.61851		1.6507		0.23380		0.8517		0.51236
1070	1.0000e-08		0.8351		0.62696		2.1802		0.21770		0.8335		0.50804
1075	1.0000e-08		0.7556		0.61148		1.8367		0.22872		0.8525		0.50247
1080	1.0000e-08		0.7742		0.61354		1.6428		0.23567		0.8948		0.49406
1085	1.0000e-08		0.6752		0.59947		1.5070		0.24311		0.9082		0.49733
1090	1.0000e-08		1.1410		0.60290		1.7788		0.23042		0.9085		0.48943
1095	1.0000e-08		0.6768		0.60980		1.7854		0.22760		0.8303		0.51216
1100	1.0000e-08		0.6884		0.60378		1.5030		0.23970		0.9833		0.47666
1105	1.0000e-08		0.7634		0.62686		1.7827		0.22936		0.9056		0.48830
1110	1.0000e-08		0.8439		0.57937		1.5543		0.23451		1.0090		0.47026
1115	1.0000e-08		0.7620		0.60198		1.5732		0.23411		0.9874		0.47570
1120	1.0000e-08		0.6831		0.62633		1.8952		0.22667		0.8762		0.49696
1125	1.0000e-08		0.7649		0.63668		1.8660		0.22589		0.8557		0.51294
1130	1.0000e-08		0.9016		0.60190		2.3474		0.20930		0.8506		0.49945
1135	1.0000e-08		0.7429		0.61652		1.7378		0.23218		0.8664		0.50224
1140	1.0000e-08		0.6717		0.63826		2.2124		0.21750		0.8468		0.50037
1145	1.0000e-08		0.8594		0.57035		1.4872		0.24103		1.0331		0.46509
1150	1.0000e-08		0.8340		0.64283		2.0838		0.22499		0.8592		0.49417
1155	1.0000e-08		0.8185		0.62122		1.7231		0.22489		0.9118		0.49345
1160	1.0000e-08		1.0821		0.60176		2.0762		0.22893		0.8617		0.49317
