=============training from sratch============
Program ID: 24173

Program command: 
 ['TrainResAttentionNet.py', '/home/hxie1/temp_netParameters/OvarianCancer/ResNeXtAtten', '/home/hxie1/data/OvarianCancerCT/Extract_ps2_2_5/images_npy', '/home/hxie1/data/OvarianCancerCT/patientResponseDict.json', '1', '1']

Major program changes: 
            ResNeXt-based Attention Net: use 2D network to implement 3D convolution without losing 3D context information. 
            0   the input is a 3D full volume without any cropping; 
            1   Use slices as features channels in convolutions,  and use 1*1 convolution along slices direction to implement z direction convolution followed by 3*3 convolutino inside slice planes;
                It just uses three cascading 2D convolutions (first z, then xy, and z direction again) to implement 3D convolution, like in the paper of ResNeXt below.
                The benefits of this design:
                A   reduce network parameters, hoping to reducing overfitting;
                B   speed up training;
                C   this implemented 3D convolutions are all in full slices space;
            2   use group convolution to implement thick slice convolution to increase the network representation capability;
            3   Use ResNeXt-based module like Paper "Aggregated Residual Transformations for Deep Neural Networks " 
                (Link: http://openaccess.thecvf.com/content_cvpr_2017/html/Xie_Aggregated_Residual_Transformations_CVPR_2017_paper.html);
            4   use rich 2D affine transforms slice by slice and concatenate them to implement 3D data augmentation;
            5   20% data for independent test, remaining 80% data for 4-fold cross validation;
            6   add lossweight to adjust positive samples to 3/7 posweight in BCEWithLogitsLoss;
            
            Update:
            1    reduced network parameters to 3.14 million in July 27th, 2019, 0840am
            2    at 15:00 of July 27th, 2019, reduce network parameter again. Now each stage has 160 filters, with 1.235 million parameters
            3    keep 2) parameter, change all maxpooling into average pooling.
            4    At July 29th 09:37am, 2019, reduce filters to 96 to further reduce parameters, keep avgPool.
            5    at July 29th 11:25am, 2019,  reduce filter number to 48, and redue one stage
            6    at July 29th 12:41, 2019:
                    add GPUID in command line;
                    use SGD optimizer, instead of Adam
                    add numbers of filters along deeper layer with step 12.
                    add saveDir's tims stamp;
            7    at July 29th 15:18, 2019,
                    change learning rate step_size = 5 from 10;
                    before FC, we use conv2d
                    learning rate start at 0.5.
            8    at July 30th 03:00, 2019:
                    add learning rate print;
                    use stride =2;
                    add filter number by 2 times along deeper layers.
                                    
                    
            
            
Discarded changes:                  
                  

Experiment setting:
Input CT data: maximum size 140*251*251 (zyx) of 3D numpy array with spacing size(5*2*2)
Ground truth: response binary label

Predictive Model: 

response Loss Function:  BCELogitLoss

Data:   training data has 169 patients 

Training strategy: 

          

Program starting Time: 2019-07-30 03:45:28.217649
Info: netPath = /home/hxie1/temp_netParameters/OvarianCancer/ResNeXtAtten/20190730_034528

Info: this is the 1th fold leave for test in the 4-fold cross-validation, with 20.0% of data for independent test.

Infor: In all data of 169 files, label 0 has 51 files,
	  and label 1 has 118 files, where positive response rate = 0.6982248520710059 in full data
Infor: the independent test set has 34 files,and Training including validation Set has 135 files which will be divided into 4 folds.
In the independent test set of 34 files, 0 has 10, 1 has 24, the rate of 1s is 0.7058823529411765
In this test_1 dataset, total 34 files, where 1 has 24 with rate of 0.7058823529411765
In this train_1 dataset, total 101 files, where 1 has 70 with rate of 0.693069306930693
In this validation_1 dataset, total 34 files, where 1 has 24 with rate of 0.7058823529411765
=== Network trains from scratch ====
Network has total 90,380,916 parameters.
Loss Functions List: BCEWithLogitsLoss with weight of 1; 

Hints: Optimal_Result = Yes = 1,  Optimal_Result = No = 0 

Epoch	LearningRate		TrLoss	Accura	TPR_r	TNR_r		VaLoss	Accura	TPR_r	TNR_r		TeLoss	Accura	TPR_r	TNR_r
120	2.9199e-03		0.4272	0.4455	0.3286	0.7097		0.5009	0.2941	0.0417	0.9000		0.4759	0.3235	0.0417	1.0000
125	2.7739e-03		0.4409	0.4653	0.5000	0.3871		0.4280	0.2941	0.0417	0.9000		0.4095	0.3235	0.0417	1.0000
130	2.6352e-03		0.4132	0.5446	0.6714	0.2581		0.3917	0.7059	0.9583	0.1000		0.5707	0.6765	0.9583	0.0000
135	2.5034e-03		0.4217	0.6931	0.9286	0.1613		0.5534	0.2647	0.0833	0.7000		0.6670	0.3824	0.2500	0.7000
140	2.3783e-03		0.3988	0.6931	0.9286	0.1613		0.4332	0.6765	0.9167	0.1000		0.5506	0.6176	0.8750	0.0000
145	2.2594e-03		0.4055	0.6931	0.9286	0.1613		0.4338	0.6471	0.9167	0.0000		0.5437	0.6176	0.8750	0.0000
150	2.1464e-03		0.4425	0.6733	0.9286	0.0968		0.4113	0.6471	0.8750	0.1000		0.4727	0.6471	0.8750	0.1000
155	2.0391e-03		0.4201	0.6238	0.8857	0.0323		0.4448	0.6471	0.8750	0.1000		0.4630	0.6765	0.8333	0.3000
160	1.9371e-03		0.4051	0.4653	0.5571	0.2581		0.4510	0.3529	0.1250	0.9000		0.4649	0.2353	0.0417	0.7000
165	1.8403e-03		0.4351	0.6634	0.9143	0.0968		0.3961	0.6471	0.8750	0.1000		0.4019	0.6471	0.8750	0.1000
170	1.7482e-03		0.4020	0.6832	0.9286	0.1290		0.5048	0.6471	0.8333	0.2000		0.5590	0.6471	0.7917	0.3000
175	1.6608e-03		0.4269	0.6535	0.9000	0.0968		0.5790	0.6471	0.8333	0.2000		0.6560	0.7353	0.8750	0.4000
180	1.5778e-03		0.4311	0.3267	0.0714	0.9032		0.4937	0.2941	0.0417	0.9000		0.5513	0.2941	0.0417	0.9000
185	1.4989e-03		0.4271	0.4059	0.3286	0.5806		0.4184	0.6471	0.8750	0.1000		0.4352	0.6471	0.8333	0.2000
190	1.4240e-03		0.4382	0.6040	0.8286	0.0968		0.3958	0.6471	0.8333	0.2000		0.3975	0.6471	0.7917	0.3000
195	1.3528e-03		0.4301	0.5149	0.5571	0.4194		0.3768	0.7353	0.9583	0.2000		0.3805	0.6765	0.9167	0.1000
200	1.2851e-03		0.4188	0.6733	0.9286	0.0968		0.3938	0.6765	0.9167	0.1000		0.3958	0.6176	0.8750	0.0000
205	1.2209e-03		0.4186	0.6238	0.8714	0.0645		0.4070	0.5882	0.7917	0.1000		0.3944	0.7353	0.8333	0.5000
210	1.1598e-03		0.4305	0.6832	0.9000	0.1935		0.3931	0.6765	0.9167	0.1000		0.4165	0.7059	0.9167	0.2000
215	1.1018e-03		0.4446	0.6436	0.8857	0.0968		0.3986	0.6765	0.9167	0.1000		0.4458	0.6176	0.8750	0.0000
220	1.0467e-03		0.4287	0.6634	0.9143	0.0968		0.4016	0.6471	0.8750	0.1000		0.4519	0.6176	0.8750	0.0000
225	9.9440e-04		0.4491	0.7030	0.9286	0.1935		0.4101	0.6765	0.9167	0.1000		0.4466	0.6176	0.8750	0.0000
230	9.4468e-04		0.4215	0.6931	0.9429	0.1290		0.4425	0.6765	0.9167	0.1000		0.5049	0.6471	0.8750	0.1000
235	8.9745e-04		0.4212	0.6436	0.8714	0.1290		0.4238	0.6471	0.8750	0.1000		0.4746	0.6765	0.8750	0.2000
240	8.5258e-04		0.4394	0.6139	0.8714	0.0323		0.4287	0.6176	0.8333	0.1000		0.4539	0.6765	0.8750	0.2000
245	8.0995e-04		0.4398	0.6535	0.9000	0.0968		0.3976	0.6471	0.8750	0.1000		0.4224	0.6471	0.8750	0.1000
250	7.6945e-04		0.4176	0.6733	0.9143	0.1290		0.4154	0.6176	0.8750	0.0000		0.4276	0.6471	0.8333	0.2000
255	7.3098e-04		0.4195	0.6634	0.8857	0.1613		0.4388	0.6176	0.8750	0.0000		0.4640	0.6765	0.8750	0.2000
260	6.9443e-04		0.4354	0.6634	0.8857	0.1613		0.4508	0.6765	0.8750	0.2000		0.4719	0.6765	0.8333	0.3000
265	6.5971e-04		0.4196	0.6337	0.8286	0.1935		0.4424	0.6471	0.8333	0.2000		0.4555	0.6765	0.8333	0.3000
270	6.2672e-04		0.4139	0.3564	0.0857	0.9677		0.4413	0.2941	0.0417	0.9000		0.4561	0.3235	0.0417	1.0000
275	5.9539e-04		0.4184	0.3168	0.0429	0.9355		0.4667	0.2941	0.0417	0.9000		0.4865	0.2353	0.0000	0.8000
280	5.6562e-04		0.4145	0.3267	0.0571	0.9355		0.4447	0.2941	0.0417	0.9000		0.4472	0.2353	0.0000	0.8000
285	5.3734e-04		0.4380	0.3267	0.0714	0.9032		0.4229	0.2941	0.0417	0.9000		0.4181	0.2353	0.0000	0.8000
290	5.1047e-04		0.4205	0.3960	0.2857	0.6452		0.4038	0.2941	0.0417	0.9000		0.4124	0.3235	0.0833	0.9000
295	4.8495e-04		0.4156	0.6832	0.8571	0.2903		0.4104	0.6471	0.8750	0.1000		0.4352	0.6176	0.8750	0.0000
300	4.6070e-04		0.4219	0.6238	0.8857	0.0323		0.3990	0.6471	0.8750	0.1000		0.4120	0.6176	0.8750	0.0000
305	4.3766e-04		0.4230	0.3366	0.1286	0.8065		0.4161	0.2941	0.0417	0.9000		0.4299	0.3529	0.0833	1.0000
310	4.1578e-04		0.4016	0.5347	0.4571	0.7097		0.4145	0.6471	0.8750	0.1000		0.4366	0.7059	0.8750	0.3000
315	3.9499e-04		0.4331	0.6238	0.8571	0.0968		0.4138	0.6471	0.8750	0.1000		0.4413	0.6471	0.8750	0.1000
320	3.7524e-04		0.4164	0.6535	0.8857	0.1290		0.4187	0.6765	0.9167	0.1000		0.4542	0.6765	0.8750	0.2000
325	3.5648e-04		0.4007	0.6535	0.9000	0.0968		0.4009	0.6471	0.8750	0.1000		0.4359	0.6765	0.8750	0.2000
330	3.3866e-04		0.4044	0.7129	0.9571	0.1613		0.4115	0.6471	0.8750	0.1000		0.4483	0.6765	0.8750	0.2000
335	3.2172e-04		0.4295	0.6337	0.8571	0.1290		0.4161	0.6471	0.8750	0.1000		0.4410	0.6765	0.8750	0.2000
340	3.0564e-04		0.4237	0.6634	0.8857	0.1613		0.4262	0.6471	0.8750	0.1000		0.4578	0.6765	0.8750	0.2000
345	2.9035e-04		0.4238	0.6733	0.8857	0.1935		0.4232	0.6765	0.9167	0.1000		0.4556	0.6765	0.8750	0.2000
350	2.7584e-04		0.4240	0.6139	0.8571	0.0645		0.4296	0.6765	0.9167	0.1000		0.4640	0.7059	0.8750	0.3000
355	2.6205e-04		0.4326	0.5248	0.5571	0.4516		0.4139	0.6765	0.9167	0.1000		0.4365	0.6765	0.8750	0.2000
360	2.4894e-04		0.4138	0.4455	0.3143	0.7419		0.4130	0.6765	0.9167	0.1000		0.4354	0.6765	0.8750	0.2000
365	2.3650e-04		0.4077	0.6733	0.9286	0.0968		0.4056	0.6471	0.8750	0.1000		0.4235	0.6471	0.8750	0.1000
370	2.2467e-04		0.4197	0.6535	0.8857	0.1290		0.4107	0.6471	0.8750	0.1000		0.4303	0.7059	0.8750	0.3000
375	2.1344e-04		0.4050	0.6733	0.8857	0.1935		0.4253	0.6765	0.9167	0.1000		0.4550	0.6765	0.8750	0.2000
380	2.0277e-04		0.4142	0.6337	0.8286	0.1935		0.4247	0.6471	0.8750	0.1000		0.4506	0.6765	0.8750	0.2000
385	1.9263e-04		0.4286	0.5842	0.7143	0.2903		0.4106	0.6471	0.8750	0.1000		0.4288	0.6765	0.8750	0.2000
390	1.8300e-04		0.4080	0.6436	0.8429	0.1935		0.4420	0.6471	0.8750	0.1000		0.4746	0.7059	0.8750	0.3000
395	1.7385e-04		0.4199	0.6733	0.8857	0.1935		0.4188	0.6471	0.8750	0.1000		0.4441	0.6765	0.8750	0.2000
400	1.6515e-04		0.4180	0.7129	0.9143	0.2581		0.4544	0.6471	0.8750	0.1000		0.4905	0.7353	0.8750	0.4000
405	1.5690e-04		0.4017	0.6832	0.8571	0.2903		0.4376	0.6471	0.8750	0.1000		0.4691	0.6765	0.8750	0.2000
410	1.4905e-04		0.4216	0.6436	0.8571	0.1613		0.4455	0.6471	0.8750	0.1000		0.4785	0.7059	0.8750	0.3000
415	1.4160e-04		0.4307	0.6733	0.9000	0.1613		0.4211	0.6471	0.8750	0.1000		0.4383	0.6765	0.8750	0.2000
420	1.3452e-04		0.4334	0.6436	0.8429	0.1935		0.4135	0.6471	0.8750	0.1000		0.4330	0.6765	0.8750	0.2000
425	1.2779e-04		0.4230	0.6832	0.8857	0.2258		0.4211	0.6471	0.8750	0.1000		0.4445	0.6765	0.8750	0.2000
430	1.2140e-04		0.4071	0.6238	0.8714	0.0645		0.4442	0.6176	0.8333	0.1000		0.4745	0.7353	0.8750	0.4000
435	1.1533e-04		0.4018	0.6832	0.9143	0.1613		0.4096	0.6471	0.8750	0.1000		0.4276	0.6471	0.8750	0.1000
440	1.0957e-04		0.4094	0.6733	0.8714	0.2258		0.4396	0.6471	0.8750	0.1000		0.4722	0.7059	0.8750	0.3000
445	1.0409e-04		0.4239	0.6436	0.8857	0.0968		0.4282	0.6471	0.8750	0.1000		0.4547	0.7059	0.8750	0.3000
450	9.8884e-05		0.4115	0.6931	0.8857	0.2581		0.4288	0.6471	0.8750	0.1000		0.4563	0.7059	0.8750	0.3000
455	9.3939e-05		0.4095	0.6634	0.9143	0.0968		0.4228	0.6765	0.9167	0.1000		0.4499	0.6471	0.8750	0.1000
460	8.9242e-05		0.4053	0.6436	0.8714	0.1290		0.4282	0.6471	0.8750	0.1000		0.4575	0.6765	0.8750	0.2000
465	8.4780e-05		0.4004	0.6931	0.9143	0.1935		0.4195	0.6471	0.8750	0.1000		0.4452	0.6471	0.8750	0.1000
470	8.0541e-05		0.4211	0.6337	0.8429	0.1613		0.4492	0.6176	0.8333	0.1000		0.4837	0.7353	0.8750	0.4000
475	7.6514e-05		0.4232	0.6139	0.8000	0.1935		0.4959	0.6471	0.8333	0.2000		0.5414	0.7353	0.8333	0.5000
480	7.2689e-05		0.4182	0.6535	0.7286	0.4839		0.4290	0.6471	0.8750	0.1000		0.4575	0.6765	0.8750	0.2000
485	6.9054e-05		0.4269	0.6436	0.8000	0.2903		0.4506	0.6176	0.8333	0.1000		0.4829	0.7353	0.8750	0.4000
490	6.5601e-05		0.4223	0.4257	0.4571	0.3548		0.4244	0.6471	0.8750	0.1000		0.4525	0.6765	0.8750	0.2000
495	6.2321e-05		0.4004	0.7030	0.9286	0.1935		0.4184	0.6471	0.8750	0.1000		0.4414	0.6765	0.8750	0.2000
500	5.9205e-05		0.4155	0.7030	0.9000	0.2581		0.4362	0.6471	0.8750	0.1000		0.4680	0.6765	0.8750	0.2000
505	5.6245e-05		0.4067	0.6634	0.8857	0.1613		0.4632	0.6176	0.8333	0.1000		0.5100	0.7353	0.8750	0.4000
510	5.3433e-05		0.4051	0.6634	0.8857	0.1613		0.4352	0.6471	0.8750	0.1000		0.4685	0.6765	0.8750	0.2000
515	5.0761e-05		0.4242	0.6634	0.9143	0.0968		0.4216	0.6471	0.8750	0.1000		0.4517	0.6765	0.8750	0.2000
520	4.8223e-05		0.4182	0.6634	0.8857	0.1613		0.4443	0.6471	0.8750	0.1000		0.4806	0.7353	0.8750	0.4000
525	4.5812e-05		0.4199	0.6535	0.8714	0.1613		0.4302	0.6471	0.8750	0.1000		0.4601	0.6471	0.8750	0.1000
530	4.3521e-05		0.4264	0.6733	0.8714	0.2258		0.4259	0.6471	0.8750	0.1000		0.4552	0.6765	0.8750	0.2000
535	4.1345e-05		0.4119	0.6931	0.9143	0.1935		0.4308	0.6471	0.8750	0.1000		0.4619	0.6765	0.8750	0.2000
540	3.9278e-05		0.4133	0.6436	0.8714	0.1290		0.4374	0.6471	0.8750	0.1000		0.4685	0.6765	0.8750	0.2000
545	3.7314e-05		0.4286	0.6832	0.8857	0.2258		0.4560	0.6176	0.8333	0.1000		0.4961	0.7353	0.8750	0.4000
550	3.5448e-05		0.4253	0.6832	0.8857	0.2258		0.4465	0.6471	0.8750	0.1000		0.4852	0.7059	0.8750	0.3000
555	3.3676e-05		0.4122	0.6238	0.8000	0.2258		0.4611	0.6176	0.8333	0.1000		0.5043	0.7353	0.8750	0.4000
560	3.1992e-05		0.4148	0.6931	0.9000	0.2258		0.4424	0.6471	0.8750	0.1000		0.4785	0.6765	0.8750	0.2000
565	3.0393e-05		0.4146	0.6337	0.8571	0.1290		0.4609	0.6176	0.8333	0.1000		0.5007	0.7353	0.8750	0.4000
570	2.8873e-05		0.4062	0.6733	0.8714	0.2258		0.4471	0.6471	0.8750	0.1000		0.4900	0.6765	0.8750	0.2000
575	2.7429e-05		0.4307	0.6436	0.8571	0.1613		0.4501	0.6471	0.8750	0.1000		0.4923	0.7353	0.8750	0.4000
580	2.6058e-05		0.4040	0.6535	0.8571	0.1935		0.4287	0.6471	0.8750	0.1000		0.4639	0.6765	0.8750	0.2000
585	2.4755e-05		0.4348	0.6436	0.8286	0.2258		0.4463	0.6471	0.8750	0.1000		0.4899	0.6765	0.8750	0.2000
590	2.3517e-05		0.4263	0.6733	0.8571	0.2581		0.4625	0.6176	0.8333	0.1000		0.5053	0.7353	0.8750	0.4000
595	2.2341e-05		0.4200	0.5743	0.7429	0.1935		0.4375	0.6471	0.8750	0.1000		0.4743	0.6765	0.8750	0.2000
600	2.1224e-05		0.4180	0.5842	0.6714	0.3871		0.4366	0.6471	0.8750	0.1000		0.4728	0.6765	0.8750	0.2000
605	2.0163e-05		0.4202	0.7030	0.8857	0.2903		0.4492	0.6471	0.8750	0.1000		0.4888	0.7353	0.8750	0.4000
610	1.9155e-05		0.4194	0.5842	0.6143	0.5161		0.4840	0.6176	0.8333	0.1000		0.5333	0.7353	0.8750	0.4000
615	1.8197e-05		0.4080	0.6436	0.8571	0.1613		0.4196	0.6471	0.8750	0.1000		0.4495	0.6765	0.8750	0.2000
620	1.7287e-05		0.4173	0.5446	0.7286	0.1290		0.4259	0.6471	0.8750	0.1000		0.4569	0.6765	0.8750	0.2000
625	1.6423e-05		0.3977	0.6733	0.8714	0.2258		0.4717	0.6176	0.8333	0.1000		0.5156	0.7353	0.8750	0.4000
630	1.5602e-05		0.4035	0.6634	0.7857	0.3871		0.4498	0.6471	0.8750	0.1000		0.4888	0.7353	0.8750	0.4000
635	1.4822e-05		0.4346	0.6535	0.7714	0.3871		0.4522	0.6471	0.8750	0.1000		0.4892	0.7353	0.8750	0.4000
640	1.4081e-05		0.4032	0.4752	0.4429	0.5484		0.4535	0.6471	0.8750	0.1000		0.4923	0.7353	0.8750	0.4000
645	1.3377e-05		0.4122	0.5941	0.7143	0.3226		0.4497	0.3529	0.1250	0.9000		0.4904	0.3235	0.1250	0.8000
650	1.2708e-05		0.4021	0.5545	0.6286	0.3871		0.4325	0.5882	0.6250	0.5000		0.4631	0.6471	0.6667	0.6000
655	1.2072e-05		0.4214	0.5644	0.7000	0.2581		0.4404	0.6176	0.8333	0.1000		0.4753	0.7059	0.8750	0.3000
660	1.1469e-05		0.4124	0.4752	0.5429	0.3226		0.4548	0.5882	0.7917	0.1000		0.4946	0.7353	0.8750	0.4000
665	1.0895e-05		0.4109	0.6040	0.7571	0.2581		0.4543	0.6471	0.8750	0.1000		0.4972	0.7059	0.8750	0.3000
670	1.0351e-05		0.4355	0.5644	0.6571	0.3548		0.4438	0.6471	0.8750	0.1000		0.4798	0.7059	0.8750	0.3000
675	9.8330e-06		0.4090	0.5743	0.7143	0.2581		0.4396	0.6471	0.8750	0.1000		0.4732	0.6765	0.8750	0.2000
680	9.3414e-06		0.4186	0.5941	0.7571	0.2258		0.4950	0.6471	0.8333	0.2000		0.5440	0.7647	0.8750	0.5000
685	8.8743e-06		0.4273	0.6634	0.8571	0.2258		0.4369	0.6471	0.8750	0.1000		0.4704	0.6765	0.8750	0.2000
690	8.4306e-06		0.4129	0.5545	0.6429	0.3548		0.4314	0.6471	0.8750	0.1000		0.4639	0.6765	0.8750	0.2000
695	8.0091e-06		0.4135	0.5248	0.6857	0.1613		0.4405	0.6471	0.8750	0.1000		0.4752	0.6765	0.8750	0.2000
700	7.6086e-06		0.4118	0.6337	0.8429	0.1613		0.4482	0.6471	0.8750	0.1000		0.4861	0.7353	0.8750	0.4000
705	7.2282e-06		0.4056	0.5941	0.7286	0.2903		0.4277	0.6471	0.8750	0.1000		0.4580	0.6765	0.8750	0.2000
710	6.8668e-06		0.4026	0.5644	0.6714	0.3226		0.4296	0.6471	0.8750	0.1000		0.4616	0.6765	0.8750	0.2000
715	6.5234e-06		0.4202	0.5347	0.5857	0.4194		0.4161	0.6471	0.8750	0.1000		0.4434	0.6765	0.8750	0.2000
720	6.1973e-06		0.4080	0.6535	0.9000	0.0968		0.4448	0.6471	0.8750	0.1000		0.4829	0.7059	0.8750	0.3000
725	5.8874e-06		0.4286	0.5545	0.6857	0.2581		0.4864	0.6176	0.8333	0.1000		0.5393	0.7353	0.8750	0.4000
730	5.5930e-06		0.4071	0.6238	0.8286	0.1613		0.4485	0.6471	0.8750	0.1000		0.4861	0.7353	0.8750	0.4000
735	5.3134e-06		0.4394	0.6832	0.8714	0.2581		0.4194	0.6471	0.8750	0.1000		0.4465	0.6765	0.8750	0.2000
740	5.0477e-06		0.4341	0.6535	0.8429	0.2258		0.4528	0.6471	0.8750	0.1000		0.4940	0.7353	0.8750	0.4000
745	4.7953e-06		0.4309	0.6733	0.8714	0.2258		0.4388	0.6471	0.8750	0.1000		0.4769	0.6765	0.8750	0.2000
