375	1.0000e-06		-534688.2344		0.40541		-543553.9375		0.28584		-527691.3750		0.36754
380	1.0000e-06		-523293.2969		0.42710		-528299.0000		0.33550		-508523.2500		0.39658
385	1.0000e-06		-507351.7109		0.38394		-521450.4062		0.36715		-499256.0000		0.42383
390	1.0000e-06		-495116.3672		0.40686		-512872.5312		0.33847		-491243.0625		0.40879
395	1.0000e-06		-487877.5312		0.44381		-498572.5000		0.33524		-478778.0625		0.39962
400	1.0000e-06		-472414.8750		0.42852		-478516.2500		0.41005		-452856.4375		0.45178
405	1.0000e-06		-464422.0156		0.42274		-465193.9062		0.37176		-443078.5312		0.42550
410	1.0000e-06		-450787.3281		0.42839		-458403.9062		0.40410		-436917.2500		0.44655
415	1.0000e-06		-439022.2969		0.46547		-449362.7500		0.37455		-428118.5000		0.42957
420	1.0000e-06		-425050.8359		0.43162		-439645.9688		0.37286		-421221.5000		0.43129
425	1.0000e-06		-411086.2969		0.40213		-427842.4375		0.32251		-413447.6875		0.39337
430	1.0000e-06		-403183.3828		0.43373		-415940.4062		0.31921		-401046.9375		0.39377
