310	1.0000e-07		3.1726		0.67090		7.4470		0.62707		3.4266		0.57858
315	1.0000e-07		3.1497		0.67870		7.2882		0.63485		3.4500		0.58638
320	1.0000e-07		2.9444		0.67562		7.6754		0.60825		3.7736		0.54535
325	1.0000e-07		3.3044		0.64539		6.3973		0.61045		3.7242		0.55774
330	1.0000e-07		2.7986		0.67157		6.3641		0.61380		3.6898		0.55436
335	1.0000e-07		3.8304		0.65545		6.3229		0.62167		3.4873		0.57810
340	1.0000e-07		2.8295		0.67583		6.2291		0.62604		3.3902		0.57761
345	1.0000e-07		3.1195		0.66190		6.3775		0.62304		3.5945		0.56600
350	1.0000e-07		3.0762		0.66529		7.3596		0.62869		3.2577		0.58896
355	1.0000e-07		3.0203		0.70028		7.4538		0.63296		3.2859		0.59337
360	1.0000e-08		3.1644		0.65518		6.9882		0.62283		3.5571		0.56907
365	1.0000e-08		3.0734		0.69737		7.1708		0.63151		3.3803		0.58458
370	1.0000e-08		2.9316		0.65626		7.6211		0.64055		3.4540		0.59345
375	1.0000e-08		2.7078		0.65980		6.5739		0.59081		3.9283		0.52608
380	1.0000e-08		2.5602		0.67804		7.6483		0.62510		3.5217		0.57002
385	1.0000e-08		3.7985		0.67826		6.5620		0.61803		3.5684		0.56246
390	1.0000e-08		3.1974		0.65075		6.1082		0.61911		3.7351		0.55863
395	1.0000e-08		3.8034		0.68473		5.8926		0.61571		3.4493		0.57054
400	1.0000e-08		3.5956		0.65981		7.5262		0.63612		3.1801		0.60397
405	1.0000e-08		3.6840		0.66342		7.0657		0.63548		3.3833		0.59247
410	1.0000e-08		3.0346		0.66330		7.1329		0.60951		3.5715		0.55523
415	1.0000e-08		2.7611		0.67104		7.2527		0.61118		3.7475		0.54387
420	1.0000e-08		3.1514		0.68035		6.7731		0.61043		3.7540		0.54292
425	1.0000e-08		2.5763		0.67694		6.8106		0.61446		3.8598		0.55192
430	1.0000e-08		3.0960		0.67924		6.2958		0.60319		3.6749		0.55002
435	1.0000e-08		3.1543		0.67156		6.4250		0.61594		3.6548		0.56201
440	1.0000e-08		2.9982		0.66261		7.3023		0.63205		3.4615		0.58799
445	1.0000e-08		3.0878		0.67791		5.8640		0.61378		3.7751		0.55345
450	1.0000e-08		3.0048		0.67854		7.2339		0.61956		3.4272		0.57647
455	1.0000e-08		3.2584		0.65571		6.4178		0.61903		3.5884		0.55864
460	1.0000e-08		2.8529		0.65388		6.7735		0.63369		3.4214		0.58189
465	1.0000e-08		3.1570		0.67147		6.2171		0.61776		3.6068		0.55884
470	1.0000e-08		3.5563		0.68309		6.5346		0.61470		3.6294		0.56060
475	1.0000e-08		2.9776		0.64780		6.9183		0.60798		3.8948		0.53982
480	1.0000e-08		2.9536		0.67344		6.7515		0.60973		3.7304		0.54703
485	1.0000e-08		3.1439		0.67924		6.4093		0.61576		3.6104		0.56400
490	1.0000e-08		2.6870		0.67488		6.6554		0.61389		3.7165		0.55631
495	1.0000e-08		2.8673		0.66960		6.5233		0.62017		3.4455		0.57213
500	1.0000e-08		3.2358		0.67109		6.6359		0.60862		3.6464		0.55339
505	1.0000e-08		2.9629		0.67707		6.8515		0.63051		3.4470		0.58086
510	1.0000e-08		2.8358		0.67112		6.6970		0.62633		3.4948		0.57623
515	1.0000e-08		2.8094		0.65278		6.0322		0.62100		3.7106		0.56113
520	1.0000e-08		2.8583		0.69080		6.8952		0.60604		3.8458		0.53982
525	1.0000e-08		2.9559		0.65374		6.3849		0.57626		4.4571		0.49458
530	1.0000e-08		2.6638		0.64538		7.1794		0.61645		3.6562		0.55714
535	1.0000e-08		3.2717		0.66159		7.0397		0.62578		3.3612		0.58162
540	1.0000e-08		3.2269		0.67545		6.5274		0.62599		3.4892		0.57730
545	1.0000e-08		2.8661		0.64900		6.8569		0.60637		3.7594		0.54784
550	1.0000e-08		3.3125		0.67162		7.7116		0.61190		3.7107		0.55040
555	1.0000e-08		2.6664		0.67959		6.6440		0.61187		3.7117		0.55194
560	1.0000e-08		2.9994		0.66927		6.6349		0.62478		3.4494		0.57377
565	1.0000e-08		3.4534		0.66417		7.5121		0.60669		3.5896		0.55464
570	1.0000e-08		3.0679		0.66862		7.0463		0.60896		3.6749		0.54801
575	1.0000e-08		3.1479		0.67955		7.1230		0.62732		3.5297		0.57727
580	1.0000e-08		3.0189		0.66015		6.5636		0.60006		3.8618		0.53484
585	1.0000e-08		3.0566		0.67466		7.2083		0.62894		3.3153		0.58910
590	1.0000e-08		3.1056		0.66987		7.7570		0.63582		3.2833		0.59206
595	1.0000e-08		2.9090		0.68300		6.7055		0.62051		3.4693		0.56982
600	1.0000e-08		3.3281		0.67926		6.5243		0.62138		3.5576		0.56454
605	1.0000e-08		3.5622		0.66684		6.7706		0.60864		3.6463		0.55118
610	1.0000e-08		3.1017		0.67569		6.3815		0.61494		3.5120		0.55690
615	1.0000e-08		3.3038		0.66605		6.7881		0.60806		3.5419		0.55209
620	1.0000e-08		3.0138		0.67191		7.0872		0.61643		3.6446		0.55919
625	1.0000e-08		3.3913		0.66351		8.1812		0.63080		3.2728		0.59653
630	1.0000e-08		3.2999		0.65529		6.8838		0.59413		3.8950		0.53080
635	1.0000e-08		2.6258		0.69834		8.3605		0.62016		3.6114		0.55500
640	1.0000e-08		3.0463		0.66778		7.4335		0.61875		3.4084		0.57158
645	1.0000e-08		2.5330		0.65771		6.6649		0.60762		3.6514		0.55156
650	1.0000e-08		3.7244		0.66001		6.9884		0.62451		3.4927		0.57196
655	1.0000e-08		3.7262		0.67374		7.0895		0.61526		3.5443		0.55739
660	1.0000e-08		2.5791		0.65515		6.8058		0.62301		3.4763		0.57196
665	1.0000e-08		3.7975		0.66999		6.6513		0.62207		3.6380		0.56213
670	1.0000e-08		3.0447		0.69514		6.7692		0.63411		3.2335		0.60088
675	1.0000e-08		2.8863		0.69532		6.7588		0.61388		3.5415		0.56338
680	1.0000e-08		3.6625		0.68243		7.4480		0.62059		3.4394		0.57265
685	1.0000e-08		3.1518		0.67848		6.8941		0.62189		3.3709		0.57412
690	1.0000e-08		2.9064		0.66078		6.5657		0.62627		3.4168		0.57880
695	1.0000e-08		2.8272		0.68921		6.6874		0.62298		3.3883		0.58108
700	1.0000e-08		3.2311		0.66754		6.3863		0.61752		3.5237		0.56261
705	1.0000e-08		2.8578		0.68185		7.4398		0.62259		3.3387		0.57941
710	1.0000e-08		2.8888		0.67012		7.1562		0.61161		3.4775		0.56238
715	1.0000e-08		3.6644		0.67515		6.4092		0.62310		3.4552		0.57318
720	1.0000e-08		2.8266		0.64562		6.3948		0.61715		3.5554		0.56907
725	1.0000e-08		3.0500		0.66384		6.3935		0.61250		3.5318		0.56108
730	1.0000e-08		3.0019		0.68714		6.5981		0.60547		3.6025		0.55106
735	1.0000e-08		2.7996		0.67153		6.5510		0.62430		3.5840		0.56883
740	1.0000e-08		3.3442		0.67251		7.0002		0.61666		3.7937		0.55082
745	1.0000e-08		3.1941		0.68490		6.3996		0.61260		3.7376		0.55355
750	1.0000e-08		3.4801		0.68169		6.5717		0.62807		3.4369		0.58569
755	1.0000e-08		3.5590		0.67810		6.6089		0.62020		3.5419		0.56339
760	1.0000e-08		3.1884		0.67688		6.3006		0.62362		3.4202		0.57697
765	1.0000e-08		3.6103		0.68916		6.9421		0.60645		3.5050		0.56122
770	1.0000e-08		2.6842		0.66239		6.5472		0.62164		3.5804		0.56893
775	1.0000e-08		2.9080		0.63776		6.9401		0.62865		3.6351		0.56729
780	1.0000e-08		3.2781		0.68439		6.7947		0.61071		3.7432		0.54904
