=============training from sratch============
Program ID: 3271

Program command: 
 ['TrainSegV3d_ROI.py', '/home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI', '1', '/home/hxie1/data/OvarianCancerCT/primaryROI1_1_3/nrrd_npy', '/home/hxie1/data/OvarianCancerCT/primaryROI1_1_3/labels_npy', '0', '3,2,1']

Major program changes: 
      1  3D V model for primary cancer ROI;
      2  Uniform ROI size: 51*171*171 in z,y,x directon;
      3  Total 36 patient data, in which training data 24 patients, validation 6 patients, and test 6 patients;
      4  all 36 patients data have 50-80% 3D label;
      5  Dice coefficient is 3D dice coefficient against corresponding 3D ground truth;
      6  training data augmentation in the fly: affine in XY plane, translation in Z direction;
      7  In the bottle neck of V model, the latent vector has size of 512*2*9*9;
      Sep 16th, 2019:
      1   add dynamic loss weight according trainin  data;
      2   refine learning rate decay.
      Sep 21st, 2019
      1   add improved Boundary Loss2, and inherit the previous learningrate of network of pure CELoss;
      Sep 23rd, 2019:
      1   improve mean of boundary loss limited on the A,B regions;
      2   use log(segProb) instead of segProb in the boudary loss;
      3   CrossEntropy weight reduces 0.01 per 5 epochs from 1 to 0.01, while boundary Loss weight increase 0.01 per 5 epochs from 0.01 to 1. 
      Sep 24th, 2019
      1   Use boundaryLoss1, which is considering the whole volume. 
      Sep 25th, 2019
      1   use boundaryLoss3, which is a stronger gradient signal to improve loss.
      2   unbalanced weight for class is applied on logP,and just use boundaryLoss3 with CELoss.
      3   use CELoss and boundaryLoss together.
      4   Use truncated DistanceCrossEntropy Loss alone;
      5   change LRScheduler into reduce into Plateau with initial LR=0.1
      Sep 26th, 2019
      1   Add one layer in the bottom of V model;
      2   Add residual connnection in each layer;
      Sep 30th, 2019
      1   With size-reduced ROI of size 51*149*149;
      2   reduce the translation of data augmentation;
      3   reduce all data into 35 patients, excluding a very blur patient.
      Oct 5th, 2019
      1   use uniform physical size 147mm*147mm*147mm, input pixel size: 49*147*147 with spacing size 3mm*1mm*1mm;
      2   change V model with inputsize 49*147*147
      Oct 6th, 2019
      1   add filter number to 48 at the first layer. 
      Oct 7th, 2019
      1   restore to 32 of number of filters in the first layer;
      2   add bottom number of filters to 1024, and keep down sample and add filter number together.  
         

Discarded changes:                  

Experiment setting:
Input CT data: 51*171*171 ROI around primary cancer

Loss Function:  SoftMax

Data:   total 36 patients with 50-80% label, 6-fold cross validation, test 6, validation 6, and training 24.  
    script: python3.7 statisticsLabelFiles.py 
    Total 36 in /home/hxie1/data/OvarianCancerCT/primaryROI/labels_npy
    0 has 48159408 elements, with a rate of  0.8970491562903105 
    1 has 5527068 elements, with a rate of  0.10295084370968957

Training strategy: 

          

Program starting Time: 2019-10-07 11:03:41.369971
Info: netPath = /home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI/20191007_110341

Info: this is the 0th fold leave for test in the 6-fold cross-validation.

Info: batchSize = 6

Net parameters is saved in  /home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI/20191007_110341.
6-fold cross validation: the 0th fold is for test, the 1th fold is for validation, remaining folds are for training.

training dataset: total 27 image files.

validation dataset: total 7 image files.

test dataset: total 7 image files.
Total 27 training files  extracted from /home/hxie1/data/OvarianCancerCT/primaryROI1_1_3/labels_npy
0 has 23525912 elements, with a rate of  0.822909269733675 
1 has 5062795 elements, with a rate of  0.1770907302663251 
loss weight = tensor([1.0000, 4.6468])
Network has total 113,192,738 parameters.


************** Table of Training Log **************
Epoch	LearningRate		TrainingLoss	Dice		ValidationLoss	Dice		TestLoss	Dice
1295	1.0000e-08		2.4643		0.67873		2.4608		0.67157		2.8139		0.55681
1300	1.0000e-08		1.7514		0.64636		2.4625		0.67080		2.5445		0.56408
1305	1.0000e-08		1.7284		0.68364		2.4421		0.66521		2.7690		0.53705
1310	1.0000e-08		1.8465		0.64954		2.3491		0.66719		2.5716		0.56776
1315	1.0000e-08		1.6826		0.69323		2.4173		0.65552		2.4506		0.56447
1320	1.0000e-08		1.6226		0.67650		2.4490		0.66177		2.7203		0.53972
1325	1.0000e-08		1.7969		0.68474		2.4688		0.66040		2.6833		0.55544
1330	1.0000e-08		2.2021		0.69113		2.3847		0.67255		2.6910		0.56526
1335	1.0000e-08		2.1968		0.67708		2.2576		0.69809		3.0193		0.50683
1340	1.0000e-08		1.9956		0.67481		2.4497		0.68198		2.9992		0.51497
1345	1.0000e-08		2.1288		0.65694		2.3920		0.66897		2.6572		0.55120
1350	1.0000e-08		1.8071		0.67115		2.3946		0.66188		2.6771		0.56404
1355	1.0000e-08		2.1810		0.66289		2.4561		0.66046		2.4896		0.56955
1360	1.0000e-08		1.7038		0.66575		2.4284		0.67405		2.6126		0.56097
1365	1.0000e-08		1.8728		0.67171		2.3971		0.67403		2.6644		0.55238
1370	1.0000e-08		1.7274		0.64488		2.4397		0.66183		2.4761		0.56107
1375	1.0000e-08		2.0974		0.65106		2.4475		0.65431		2.7061		0.52529
1380	1.0000e-08		1.8120		0.64094		2.3631		0.66708		2.5607		0.55369
1385	1.0000e-08		1.9573		0.65885		2.4359		0.66001		2.4141		0.56763
1390	1.0000e-08		1.5553		0.66697		2.5031		0.66082		2.4266		0.56770
1395	1.0000e-08		2.5420		0.63269		2.4561		0.66369		2.5720		0.54816
1400	1.0000e-08		1.9199		0.66981		2.4406		0.66517		2.3684		0.56461
1405	1.0000e-08		1.8935		0.65998		2.4252		0.65510		2.2739		0.56445
1410	1.0000e-08		1.9890		0.64441		2.3875		0.68270		2.8307		0.54920
1415	1.0000e-08		1.7002		0.66730		2.3706		0.68056		2.8212		0.53983
1420	1.0000e-08		1.9440		0.67110		2.4235		0.66515		2.9337		0.53154
1425	1.0000e-08		1.6853		0.64865		2.4046		0.67119		2.6981		0.55597
1430	1.0000e-08		2.0826		0.64424		2.3471		0.68654		2.7538		0.55266
1435	1.0000e-08		1.8010		0.67896		2.4165		0.66969		2.5543		0.55924
1440	1.0000e-08		1.6883		0.67525		2.3118		0.67371		2.7312		0.54134
1445	1.0000e-08		1.9477		0.67030		2.5119		0.65569		2.3234		0.56586
1450	1.0000e-08		1.6483		0.65560		2.4372		0.66659		2.7203		0.55576
1455	1.0000e-08		1.8689		0.63807		2.5077		0.65241		2.3782		0.56659
1460	1.0000e-08		2.1138		0.66051		2.4467		0.65912		2.7239		0.55377
1465	1.0000e-08		1.7721		0.64807		2.4266		0.66574		2.6246		0.57114
1470	1.0000e-08		2.4268		0.64608		2.4861		0.65693		2.4650		0.54939
1475	1.0000e-08		2.2624		0.67276		2.3618		0.68253		2.9367		0.53579
1480	1.0000e-08		1.8723		0.66293		2.4100		0.66329		2.3729		0.56901
1485	1.0000e-08		1.8862		0.68307		2.4590		0.66626		2.4006		0.56486
1490	1.0000e-08		2.1984		0.65730		2.4347		0.66131		2.5772		0.56175
1495	1.0000e-08		2.1008		0.61614		2.4666		0.67026		2.6022		0.56230
1500	1.0000e-08		2.0378		0.66171		2.5602		0.65154		2.6465		0.53880
1505	1.0000e-08		2.0128		0.66990		2.3864		0.67753		2.7521		0.54756
1510	1.0000e-08		1.9916		0.69319		2.4838		0.65383		2.6852		0.54339
1515	1.0000e-08		1.8917		0.66499		2.4695		0.65771		2.8267		0.52872
1520	1.0000e-08		1.7851		0.65559		2.5285		0.65469		2.4847		0.55371
1525	1.0000e-08		2.1506		0.69397		2.3964		0.67900		2.5597		0.56542
1530	1.0000e-08		2.1749		0.64863		2.4784		0.65908		2.5682		0.55440
1535	1.0000e-08		1.5845		0.66710		2.4019		0.67006		2.7212		0.53851
1540	1.0000e-08		1.9270		0.69359		2.4317		0.66679		2.5185		0.57405
1545	1.0000e-08		1.9694		0.67867		2.4748		0.65515		2.5727		0.54198
1550	1.0000e-08		1.7758		0.68776		2.4701		0.66650		2.5241		0.56731
1555	1.0000e-08		1.8732		0.64598		2.3643		0.66788		2.5792		0.55964
1560	1.0000e-08		1.9173		0.63357		2.4856		0.65243		2.4996		0.55003
1565	1.0000e-08		1.7792		0.67207		2.4282		0.66121		2.5460		0.54902
1570	1.0000e-08		1.7284		0.65158		2.4296		0.66435		2.4128		0.56886
1575	1.0000e-08		2.0987		0.65428		2.4863		0.66582		2.6039		0.56684
1580	1.0000e-08		1.7200		0.66266		2.4422		0.67718		2.7590		0.53846
1585	1.0000e-08		2.3015		0.65674		2.3365		0.67091		2.8358		0.53167
1590	1.0000e-08		1.9020		0.61554		2.2879		0.68167		2.7883		0.55025
1595	1.0000e-08		2.2504		0.67249		2.4266		0.66506		2.5897		0.55887
1600	1.0000e-08		2.1146		0.66258		2.4087		0.67036		2.8985		0.52107
1605	1.0000e-08		1.7009		0.68357		2.4455		0.66741		2.6210		0.56901
1610	1.0000e-08		1.6133		0.65241		2.3907		0.66298		2.6382		0.55574
1615	1.0000e-08		2.1339		0.69585		2.3089		0.69729		3.0728		0.51003
1620	1.0000e-08		1.9525		0.64533		2.3461		0.68251		2.8529		0.54039
1625	1.0000e-08		2.2573		0.63413		2.4280		0.66749		2.4604		0.57413
1630	1.0000e-08		2.0611		0.66492		2.4219		0.67126		2.5595		0.55632
1635	1.0000e-08		3.1598		0.63504		2.5550		0.64432		2.4971		0.56595
1640	1.0000e-08		1.7314		0.66138		2.4986		0.66538		2.5589		0.55439
1645	1.0000e-08		1.9727		0.66963		2.3401		0.67064		2.4221		0.57592
1650	1.0000e-08		3.3525		0.62707		2.3663		0.67242		2.6305		0.55010
1655	1.0000e-08		1.5925		0.70004		2.4866		0.66082		2.8108		0.52724
1660	1.0000e-08		2.1998		0.65857		2.4103		0.66457		2.5818		0.55323
1665	1.0000e-08		1.7050		0.65759		2.4348		0.67472		2.6007		0.55568
1670	1.0000e-08		2.0620		0.65084		2.3776		0.67992		3.0501		0.50786
1675	1.0000e-08		1.9354		0.67264		2.5386		0.65739		2.7272		0.53862
1680	1.0000e-08		1.7141		0.66274		2.3584		0.67691		2.9790		0.51806
1685	1.0000e-08		1.6047		0.65476		2.4469		0.67577		2.4797		0.58228
1690	1.0000e-08		2.3425		0.64146		2.4121		0.66024		2.4725		0.57394
1695	1.0000e-08		1.9937		0.62049		2.4702		0.65347		2.2142		0.57347
1700	1.0000e-08		2.0447		0.66360		2.4317		0.66576		2.5677		0.55566
1705	1.0000e-08		2.0972		0.67929		2.3901		0.67691		2.8210		0.54006
1710	1.0000e-08		1.7517		0.66088		2.4418		0.66487		2.6386		0.55695
1715	1.0000e-08		1.9546		0.66669		2.5201		0.65543		2.1894		0.55519
1720	1.0000e-08		1.8815		0.66751		2.4048		0.66141		2.8664		0.52245
1725	1.0000e-08		2.1262		0.67182		2.4227		0.65967		2.4557		0.57392
1730	1.0000e-08		2.1921		0.66310		2.5083		0.65965		2.4792		0.54748
1735	1.0000e-08		2.3383		0.63621		2.3633		0.66778		2.6576		0.53277
1740	1.0000e-08		1.8065		0.68330		2.4090		0.66352		2.3708		0.57163
1745	1.0000e-08		2.2408		0.67758		2.4183		0.65543		2.4322		0.56402
1750	1.0000e-08		1.9717		0.66129		2.4505		0.66413		2.6116		0.56702
1755	1.0000e-08		2.6326		0.65235		2.3272		0.66828		2.5257		0.56487
1760	1.0000e-08		1.9508		0.65139		2.3845		0.68163		2.9615		0.53481
1765	1.0000e-08		1.8098		0.67834		2.4545		0.66206		2.4696		0.56276
1770	1.0000e-08		1.9942		0.69774		2.3916		0.67110		2.9949		0.53254
1775	1.0000e-08		1.9965		0.66519		2.5742		0.66363		2.5075		0.55423
1780	1.0000e-08		2.2003		0.67515		2.5090		0.66272		2.4378		0.56216
1785	1.0000e-08		1.8512		0.64533		2.4387		0.66738		2.5911		0.56983
1790	1.0000e-08		1.9370		0.66362		2.5240		0.65389		2.4584		0.55442
1795	1.0000e-08		1.5836		0.66553		2.3419		0.67595		2.7232		0.55019
1800	1.0000e-08		1.7235		0.65819		2.4702		0.66200		2.5892		0.55920
1805	1.0000e-08		1.5528		0.68373		2.4311		0.65611		2.5081		0.54332
1810	1.0000e-08		1.8015		0.67291		2.3804		0.67365		2.9589		0.51448
1815	1.0000e-08		1.8508		0.65652		2.4173		0.66924		2.6803		0.54947
1820	1.0000e-08		1.8247		0.66325		2.3570		0.67784		2.6950		0.55462
1825	1.0000e-08		1.9713		0.66717		2.4563		0.65329		2.4625		0.57732
1830	1.0000e-08		1.9014		0.65763		2.3219		0.69354		2.8185		0.53569
1835	1.0000e-08		1.9588		0.64875		2.4392		0.67058		2.3216		0.56829
1840	1.0000e-08		1.8951		0.64175		2.4876		0.66074		2.4180		0.56271
1845	1.0000e-08		1.9600		0.67926		2.5162		0.65233		2.4847		0.56525
1850	1.0000e-08		1.8181		0.67413		2.3788		0.67655		2.4869		0.57369
1855	1.0000e-08		2.0999		0.65462		2.5304		0.64732		2.7070		0.53958
1860	1.0000e-08		1.9019		0.66948		2.3575		0.68324		2.9150		0.54156
1865	1.0000e-08		2.1328		0.65423		2.4690		0.65859		2.7257		0.54048
1870	1.0000e-08		1.7085		0.67908		2.2800		0.67429		2.7767		0.55719
1875	1.0000e-08		1.8659		0.67432		2.3321		0.67906		2.6535		0.54633
1880	1.0000e-08		1.9972		0.65996		2.4218		0.67303		2.9438		0.51433
1885	1.0000e-08		2.0756		0.62996		2.4143		0.65643		2.4444		0.56605
1890	1.0000e-08		1.6386		0.66894		2.3447		0.68670		2.6376		0.56034
1895	1.0000e-08		1.9540		0.66368		2.2987		0.67329		2.7298		0.54764
1900	1.0000e-08		1.8192		0.67085		2.4068		0.66643		2.5426		0.55681
1905	1.0000e-08		1.7201		0.67241		2.4278		0.66080		2.5306		0.55707
1910	1.0000e-08		2.0837		0.64057		2.3245		0.67578		2.7207		0.53762
1915	1.0000e-08		2.1010		0.68400		2.4387		0.66372		2.7953		0.53491
1920	1.0000e-08		1.7670		0.64897		2.4627		0.67047		2.7339		0.54161
1925	1.0000e-08		1.7533		0.66012		2.4189		0.66754		2.5069		0.56739
1930	1.0000e-08		1.7918		0.64608		2.4731		0.65272		2.3971		0.56281
1935	1.0000e-08		1.8131		0.66553		2.4821		0.66431		3.0048		0.52151
1940	1.0000e-08		1.8115		0.67070		2.4625		0.65766		2.4020		0.56933
1945	1.0000e-08		1.6650		0.70024		2.4285		0.66447		2.9918		0.52876
1950	1.0000e-08		1.9582		0.67978		2.5096		0.66333		2.4382		0.56680
1955	1.0000e-08		1.9271		0.68816		2.3965		0.67196		2.6593		0.55207
1960	1.0000e-08		1.7889		0.67347		2.4544		0.66430		2.6224		0.55204
1965	1.0000e-08		1.9994		0.69010		2.3596		0.67304		2.8776		0.53567
1970	1.0000e-08		1.9543		0.67260		2.4392		0.66901		2.7026		0.54482
1975	1.0000e-08		2.3684		0.65296		2.3535		0.67311		2.8249		0.54763
1980	1.0000e-08		2.5101		0.67036		2.4518		0.66842		2.7973		0.53001
1985	1.0000e-08		2.0184		0.63869		2.4557		0.66147		2.9470		0.53347
1990	1.0000e-08		1.9328		0.68133		2.4129		0.66412		2.5987		0.54950
1995	1.0000e-08		2.0162		0.67267		2.4402		0.66133		2.5828		0.55857
2000	1.0000e-08		1.7995		0.68549		2.3493		0.68251		2.6714		0.54860
2005	1.0000e-08		2.2015		0.63254		2.4850		0.65410		2.5224		0.55950
2010	1.0000e-08		2.0573		0.66308		2.3553		0.67441		2.6649		0.56016
2015	1.0000e-08		1.9623		0.61590		2.4219		0.67601		2.5149		0.57668
2020	1.0000e-08		1.8561		0.66319		2.4308		0.66902		2.7839		0.54062
2025	1.0000e-08		1.9809		0.63863		2.4368		0.65955		2.5700		0.55564
2030	1.0000e-08		1.7442		0.68037		2.3693		0.67495		2.7555		0.53447
2035	1.0000e-08		1.8768		0.66048		2.5085		0.65879		2.4044		0.58148
2040	1.0000e-08		2.2452		0.64388		2.6396		0.64695		2.4064		0.53678
2045	1.0000e-08		2.1294		0.63022		2.3840		0.66315		2.5080		0.57026
2050	1.0000e-08		1.7979		0.69347		2.4794		0.66373		2.6667		0.54920
2055	1.0000e-08		2.0924		0.66123		2.3938		0.66757		2.4752		0.57139
2060	1.0000e-08		1.8427		0.62317		2.3925		0.67469		2.3560		0.58183
2065	1.0000e-08		1.9652		0.66368		2.4972		0.65030		2.5063		0.57339
2070	1.0000e-08		1.7660		0.67719		2.3903		0.66516		2.6101		0.55196
2075	1.0000e-08		1.7500		0.68987		2.2912		0.69718		3.0590		0.50728
2080	1.0000e-08		2.0236		0.67628		2.4195		0.65835		2.5659		0.54751
2085	1.0000e-08		1.6224		0.65115		2.3663		0.67789		2.7869		0.55136
2090	1.0000e-08		2.0060		0.63353		2.3694		0.67132		2.5577		0.55534
2095	1.0000e-08		1.6956		0.62076		2.5103		0.65206		2.4375		0.57141
2100	1.0000e-08		2.2161		0.61017		2.4623		0.65865		2.5824		0.56117
2105	1.0000e-08		2.2787		0.67024		2.3627		0.68239		2.6848		0.54706
2110	1.0000e-08		1.7219		0.66398		2.3378		0.67252		2.5344		0.56616
2115	1.0000e-08		1.9103		0.67636		2.4385		0.65682		2.8255		0.53731
2120	1.0000e-08		2.0797		0.65151		2.3777		0.66746		2.7423		0.53989
2125	1.0000e-08		1.9016		0.68017		2.4265		0.66246		2.8176		0.53817
2130	1.0000e-08		2.0405		0.65173		2.4443		0.65858		2.6987		0.55050
2135	1.0000e-08		2.5343		0.66548		2.3495		0.66696		2.6182		0.55667
2140	1.0000e-08		1.9173		0.68186		2.4975		0.66354		2.6488		0.55745
2145	1.0000e-08		2.0782		0.62981		2.4020		0.67693		2.4630		0.57655
2150	1.0000e-08		2.9644		0.63059		2.3786		0.67544		2.8074		0.53743
2155	1.0000e-08		1.8244		0.63803		2.4404		0.66163		2.6757		0.53100
2160	1.0000e-08		2.0409		0.64245		2.4272		0.66556		2.5812		0.55204
2165	1.0000e-08		2.0784		0.69414		2.4569		0.66904		2.7746		0.54589
2170	1.0000e-08		2.0719		0.65423		2.3484		0.67453		2.8719		0.53221
2175	1.0000e-08		2.1945		0.65882		2.3497		0.67246		2.5483		0.56063
2180	1.0000e-08		2.1708		0.65690		2.4573		0.66318		2.6274		0.54759
2185	1.0000e-08		1.5569		0.70894		2.3346		0.68036		2.8125		0.51579
2190	1.0000e-08		2.0944		0.64287		2.4104		0.67672		2.4493		0.57204
2195	1.0000e-08		1.8756		0.65796		2.3451		0.68165		2.8064		0.53609
2200	1.0000e-08		1.7462		0.67239		2.4396		0.64995		2.5654		0.54746
2205	1.0000e-08		1.9417		0.63797		2.5412		0.65630		2.3640		0.55641
2210	1.0000e-08		2.1195		0.65173		2.5176		0.65687		2.6597		0.54758
2215	1.0000e-08		1.6475		0.67619		2.3490		0.67048		2.8993		0.52164
2220	1.0000e-08		2.1801		0.67598		2.4068		0.66793		2.4690		0.56439
2225	1.0000e-08		1.8874		0.66664		2.3800		0.67765		2.5510		0.56234
2230	1.0000e-08		1.7797		0.64895		2.4139		0.67378		2.5563		0.57050
2235	1.0000e-08		1.8502		0.65512		2.3504		0.67704		2.8324		0.53072
2240	1.0000e-08		2.0131		0.66479		2.3001		0.68089		2.6355		0.56227
2245	1.0000e-08		1.6939		0.66643		2.4325		0.65828		2.4767		0.56903
2250	1.0000e-08		1.8595		0.68818		2.4576		0.66450		2.7533		0.54290
2255	1.0000e-08		1.9277		0.69178		2.3980		0.68137		2.8317		0.53149
2260	1.0000e-08		1.7228		0.65059		2.4204		0.66288		2.4803		0.56151
2265	1.0000e-08		2.2711		0.64306		2.3730		0.70089		2.8366		0.53095
2270	1.0000e-08		2.1387		0.61640		2.3761		0.67798		2.8274		0.53474
2275	1.0000e-08		1.7981		0.66940		2.4135		0.67742		2.7241		0.53416
2280	1.0000e-08		1.8255		0.66798		2.4359		0.67312		2.7581		0.54386
2285	1.0000e-08		1.6252		0.67843		2.4730		0.66970		2.8003		0.53795
2290	1.0000e-08		2.3331		0.66890		2.4212		0.66969		2.4434		0.57628
2295	1.0000e-08		1.8327		0.63676		2.5364		0.66220		2.5400		0.56128
2300	1.0000e-08		1.7396		0.67170		2.3455		0.67863		3.0837		0.51284
2305	1.0000e-08		2.1955		0.62235		2.4437		0.66035		2.3198		0.56711
2310	1.0000e-08		1.7411		0.65564		2.5484		0.65419		2.2931		0.53814
2315	1.0000e-08		1.8608		0.63825		2.4541		0.66304		2.5681		0.56404
2320	1.0000e-08		1.9095		0.66814		2.3331		0.67296		2.6742		0.54682
2325	1.0000e-08		1.7643		0.62707		2.4643		0.65601		2.5929		0.55823
2330	1.0000e-08		1.7218		0.64403		2.3945		0.66972		2.4394		0.56938
2335	1.0000e-08		2.2096		0.67004		2.5105		0.65056		2.5156		0.55932
2340	1.0000e-08		1.8465		0.65083		2.4207		0.66656		2.6191		0.56119
2345	1.0000e-08		2.1326		0.66325		2.4012		0.66576		2.7053		0.53943
2350	1.0000e-08		2.2054		0.65056		2.4724		0.65769		2.5172		0.55406
2355	1.0000e-08		1.7373		0.68197		2.4415		0.66990		2.7426		0.53729
2360	1.0000e-08		2.2364		0.67796		2.3573		0.69736		2.9645		0.49733
2365	1.0000e-08		1.9526		0.61945		2.4385		0.66409		2.5578		0.55949
2370	1.0000e-08		1.8645		0.64391		2.5146		0.66710		2.8526		0.52549
2375	1.0000e-08		2.0004		0.66217		2.5393		0.66779		2.7423		0.54201
2380	1.0000e-08		1.8336		0.68950		2.3651		0.66598		2.5469		0.56734
2385	1.0000e-08		1.8606		0.66567		2.3934		0.67230		2.6221		0.55496
2390	1.0000e-08		1.9688		0.67712		2.3862		0.66892		2.7643		0.53842
2395	1.0000e-08		2.0348		0.68711		2.4310		0.66770		2.7200		0.55514
2400	1.0000e-08		1.8893		0.67215		2.3389		0.67988		2.5869		0.56956
2405	1.0000e-08		2.0716		0.63755		2.3420		0.67506		3.0281		0.52415
2410	1.0000e-08		1.5924		0.66578		2.3371		0.67727		2.7196		0.54759
2415	1.0000e-08		1.8430		0.66519		2.6176		0.63316		2.5514		0.54314
2420	1.0000e-08		1.6573		0.69126		2.5020		0.64835		2.4652		0.55569
2425	1.0000e-08		1.7319		0.65656		2.5372		0.66565		2.4990		0.56010
2430	1.0000e-08		1.9582		0.67916		2.5225		0.65824		2.5879		0.54181
2435	1.0000e-08		1.8914		0.64959		2.4237		0.66745		2.6894		0.53629
2440	1.0000e-08		1.8692		0.67743		2.4174		0.66840		2.7901		0.54819
2445	1.0000e-08		2.2009		0.67160		2.3575		0.70097		3.0952		0.50976
2450	1.0000e-08		2.0353		0.64586		2.5375		0.65389		2.4630		0.55869
2455	1.0000e-08		2.0824		0.63619		2.4628		0.65588		2.3761		0.56758
2460	1.0000e-08		1.6169		0.65923		2.4014		0.69382		2.4366		0.57353
2465	1.0000e-08		2.2462		0.64547		2.4810		0.66533		2.8226		0.54808
2470	1.0000e-08		1.8175		0.67450		2.3378		0.67743		2.8667		0.53214
2475	1.0000e-08		2.4458		0.65230		2.4013		0.66500		2.4557		0.57316
2480	1.0000e-08		2.0542		0.64089		2.4164		0.67288		2.4972		0.56799
2485	1.0000e-08		1.8282		0.64882		2.4964		0.65185		2.4819		0.55130
2490	1.0000e-08		1.8658		0.66530		2.4598		0.65967		2.4487		0.57453
2495	1.0000e-08		1.5040		0.67464		2.3100		0.69231		2.7241		0.56080
2500	1.0000e-08		1.8659		0.68176		2.4057		0.66906		2.6433		0.55045
2505	1.0000e-08		1.8738		0.68415		2.3242		0.67709		2.7532		0.52904
2510	1.0000e-08		2.3152		0.63846		2.3693		0.66561		2.4482		0.57341
2515	1.0000e-08		1.9058		0.66913		2.3164		0.67759		2.8824		0.54490
2520	1.0000e-08		2.3202		0.64702		2.5046		0.65752		2.5378		0.55257
2525	1.0000e-08		1.8086		0.64016		2.3587		0.66652		2.5532		0.56931
2530	1.0000e-08		2.1703		0.68432		2.3411		0.66799		2.9119		0.54411
2535	1.0000e-08		2.0105		0.65682		2.4203		0.67783		3.0086		0.52180
2540	1.0000e-08		2.7461		0.66204		2.4087		0.67503		2.8131		0.53569
2545	1.0000e-08		2.2527		0.64767		2.3884		0.66788		2.7079		0.53636
2550	1.0000e-08		2.3011		0.64312		2.4876		0.65376		2.5254		0.56795
2555	1.0000e-08		1.9722		0.65918		2.4820		0.65441		2.5159		0.56328
2560	1.0000e-08		1.6351		0.65457		2.3627		0.67383		2.7140		0.54676
2565	1.0000e-08		1.8164		0.64687		2.4523		0.65847		2.4694		0.55792
2570	1.0000e-08		1.8716		0.66294		2.4355		0.66652		2.5106		0.56238
2575	1.0000e-08		2.6536		0.63886		2.4267		0.66045		2.4443		0.56977
2580	1.0000e-08		1.5020		0.66881		2.4537		0.66352		2.6300		0.55973
2585	1.0000e-08		1.5655		0.65954		2.4052		0.66876		2.6604		0.57004
2590	1.0000e-08		1.8753		0.67952		2.3747		0.66560		2.4388		0.56835
2595	1.0000e-08		1.8312		0.66314		2.3151		0.67811		2.6310		0.56228
2600	1.0000e-08		1.9837		0.65565		2.3775		0.66892		2.7069		0.53996
2605	1.0000e-08		1.9242		0.64093		2.4604		0.65626		2.3377		0.56110
2610	1.0000e-08		1.8977		0.65842		2.4719		0.66088		2.3538		0.57168
2615	1.0000e-08		2.2510		0.65682		2.2920		0.68426		2.9734		0.51708
2620	1.0000e-08		1.7077		0.67405		2.4374		0.67035		2.5544		0.56937
2625	1.0000e-08		1.8933		0.66921		2.5191		0.65408		2.7044		0.54405
2630	1.0000e-08		2.0269		0.68868		2.4532		0.65987		2.7655		0.54464
2635	1.0000e-08		1.8502		0.66230		2.3701		0.68052		2.7108		0.53491
2640	1.0000e-08		1.7052		0.69136		2.3403		0.67406		2.8067		0.54045
2645	1.0000e-08		1.7062		0.69275		2.3144		0.68996		2.8755		0.53355
2650	1.0000e-08		1.9089		0.68504		2.4148		0.66281		2.6994		0.55720
2655	1.0000e-08		1.9735		0.63121		2.3649		0.66839		2.6413		0.56656
2660	1.0000e-08		1.7467		0.63329		2.5158		0.66362		2.4679		0.56616
2665	1.0000e-08		1.5727		0.66383		2.3822		0.66072		2.5990		0.55634
2670	1.0000e-08		2.0544		0.67504		2.4645		0.66315		2.7181		0.53095
2675	1.0000e-08		1.7335		0.69391		2.4270		0.66531		2.7441		0.54556
2680	1.0000e-08		1.7784		0.68930		2.3856		0.66620		2.9189		0.52697
2685	1.0000e-08		1.6364		0.68136		2.4549		0.66811		2.5375		0.56192
2690	1.0000e-08		1.9290		0.67569		2.4283		0.68018		3.0600		0.50767
2695	1.0000e-08		1.7353		0.68207		2.4155		0.67521		2.8785		0.52181
2700	1.0000e-08		2.0643		0.64816		2.3738		0.67010		2.6516		0.55804
2705	1.0000e-08		1.8299		0.66158		2.4163		0.66067		2.4875		0.57175
2710	1.0000e-08		2.0352		0.68189		2.4058		0.67073		2.5405		0.56257
2715	1.0000e-08		1.7105		0.67799		2.4562		0.65696		2.8701		0.53825
2720	1.0000e-08		1.9857		0.65812		2.5021		0.65952		2.3815		0.55739
2725	1.0000e-08		1.8553		0.67679		2.4258		0.65712		2.3816		0.56734
2730	1.0000e-08		1.7409		0.66666		2.5198		0.66217		2.6155		0.54528
2735	1.0000e-08		1.7660		0.69183		2.4742		0.67246		2.5426		0.56472
2740	1.0000e-08		2.2127		0.64866		2.4918		0.65551		2.4767		0.55371
2745	1.0000e-08		1.9395		0.63555		2.4403		0.65955		2.6854		0.54412
2750	1.0000e-08		2.1426		0.67219		2.4955		0.66527		2.5205		0.54950
2755	1.0000e-08		1.7245		0.66883		2.3554		0.67811		2.9061		0.53018
2760	1.0000e-08		2.2027		0.66194		2.3905		0.66800		2.5275		0.56763
2765	1.0000e-08		2.4388		0.65523		2.4855		0.65352		2.3782		0.57291
2770	1.0000e-08		1.9519		0.64954		2.4544		0.66146		2.7332		0.54079
2775	1.0000e-08		2.1450		0.64024		2.4498		0.66542		2.6426		0.55345
2780	1.0000e-08		2.1282		0.66598		2.4044		0.66355		2.7583		0.54185
