=============training inheritates previous training of /home/hxie1/temp_netParameters/OvarianCancer/TripleNet/20190827_132908 ============
Program ID: 7730

Program command: 
 ['TrainTriplePredictNet.py', '/home/hxie1/temp_netParameters/OvarianCancer/TripleNet/20190827_132908', '0', '/home/hxie1/data/OvarianCancerCT/pixelSize223/numpy', '/home/hxie1/data/OvarianCancerCT/patientTripleResults.json', '0', '2,3']

Major program changes: 
           1   Triple label: sugrical result, chemo result, survival
           2   Print result only for optimal response, which is and operation of above 3 results;
                  



Discarded changes:                  


Experiment setting:
Input CT data: maximum size 140*251*251 (zyx) of 3D numpy array with spacing size(5*2*2)
Ground truth: response binary label

Predictive Model: 

response Loss Function:  BCELogitLoss

Data:   total 220 patients, 5-fold cross validation, test 45, validation 45, and training 130.  

Training strategy: 

          

Program starting Time: 2019-08-28 15:16:07.667594
Info: netPath = /home/hxie1/temp_netParameters/OvarianCancer/TripleNet/20190827_132908

Info: this is the 0th fold leave for test in the 5-fold cross-validation.

Program statistics label according to label[0] for each sample.
Infor: In all data of 220 files, label 0 has 50 files,
	  and label 1 has 170 files, where positive response rate = 0.7727272727272727 in full data
5-fold cross validation: the 0th fold is for test, the 1th fold is for validation, remaining folds are for training.


training dataset:	 total (132, 3) ground truth

 		 in the 0-th coloumn, 1 has 102.0 with rate of 0.7727272727272727
 		 in the 1-th coloumn, 1 has 101.0 with rate of 0.7651515151515151
 		 in the 2-th coloumn, 1 has 124.0 with rate of 0.9393939393939394


validation dataset:	 total (44, 3) ground truth

 		 in the 0-th coloumn, 1 has 34.0 with rate of 0.7727272727272727
 		 in the 1-th coloumn, 1 has 31.0 with rate of 0.7045454545454546
 		 in the 2-th coloumn, 1 has 42.0 with rate of 0.9545454545454546


test dataset:	 total (44, 3) ground truth

 		 in the 0-th coloumn, 1 has 34.0 with rate of 0.7727272727272727
 		 in the 1-th coloumn, 1 has 31.0 with rate of 0.7045454545454546
 		 in the 2-th coloumn, 1 has 41.0 with rate of 0.9318181818181818
Info: batchSize = 8

Program loads net from /home/hxie1/temp_netParameters/OvarianCancer/TripleNet/20190827_132908.
Current best test performance: 0
Network has total 45,565,621 parameters.
This predicts surgical results, chemo result, survival at same time.
Info: program will use GPU [2, 3] from all 4 GPUs.
Loss Functions List: BCEWithLogitsLoss with weight of 1; 

Hints: Optimal_Result = Yes = 1,  Optimal_Result = No = 0 

Epoch	LearningRate		TrLoss	Accura	TPR_r	TNR_r		VaLoss	Accura	TPR_r	TNR_r		TeLoss	Accura	TPR_r	TNR_r
90	1.0000e-05		1.1614	0.7803	1.0000	0.3256		13.2302	0.6591	0.9630	0.1765		14.5244	0.6136	0.9630	0.0588
95	1.0000e-05		1.1919	0.8030	1.0000	0.3953		13.0421	0.6818	1.0000	0.1765		14.9778	0.5682	0.9259	0.0000
100	1.0000e-05		1.1723	0.7879	1.0000	0.3488		12.7978	0.6591	0.9630	0.1765		14.5698	0.6136	0.9259	0.1176
105	1.0000e-05		1.2702	0.7727	1.0000	0.3023		12.7686	0.6364	0.9630	0.1176		14.6317	0.5682	0.9259	0.0000
110	1.0000e-05		1.3914	0.7879	1.0000	0.3488		12.9110	0.6591	0.9630	0.1765		14.8683	0.5682	0.8889	0.0588
115	1.0000e-05		1.2899	0.7955	1.0000	0.3721		12.7904	0.6818	1.0000	0.1765		15.4516	0.5455	0.8889	0.0000
120	1.0000e-05		1.2944	0.8030	1.0000	0.3953		12.7623	0.6591	0.9259	0.2353		14.9664	0.5682	0.8889	0.0588
125	1.0000e-05		1.1575	0.7803	0.9775	0.3721		12.8570	0.6136	1.0000	0.0000		15.7105	0.5682	0.9259	0.0000
130	1.0000e-05		1.2005	0.7955	1.0000	0.3721		13.1353	0.6591	1.0000	0.1176		15.0202	0.5455	0.8889	0.0000
135	1.0000e-05		1.1506	0.7803	1.0000	0.3256		13.1535	0.6136	0.9630	0.0588		14.3689	0.5682	0.9259	0.0000
140	1.0000e-05		1.1257	0.7803	1.0000	0.3256		13.0271	0.6591	1.0000	0.1176		14.7801	0.5682	0.9259	0.0000
145	1.0000e-05		1.1477	0.7803	1.0000	0.3256		12.9279	0.6136	0.9630	0.0588		14.7444	0.5455	0.8889	0.0000
150	1.0000e-06		1.1757	0.8030	1.0000	0.3953		12.6196	0.6591	0.9630	0.1765		15.1318	0.5455	0.8889	0.0000
155	1.0000e-06		1.2998	0.7803	1.0000	0.3256		12.8033	0.6591	0.9630	0.1765		14.8934	0.5909	0.9259	0.0588
160	1.0000e-06		1.2143	0.8030	1.0000	0.3953		12.9477	0.6591	0.9630	0.1765		14.8656	0.5682	0.9259	0.0000
165	1.0000e-06		1.2132	0.7803	1.0000	0.3256		12.7761	0.7045	1.0000	0.2353		15.4719	0.5455	0.8889	0.0000
170	1.0000e-06		1.2036	0.7879	1.0000	0.3488		13.0706	0.6591	0.9630	0.1765		14.8469	0.5682	0.9259	0.0000
175	1.0000e-06		1.1561	0.7879	0.9888	0.3721		12.9624	0.6818	1.0000	0.1765		15.2175	0.5455	0.8889	0.0000
180	1.0000e-06		1.1033	0.7803	1.0000	0.3256		12.8635	0.6591	1.0000	0.1176		15.5865	0.5455	0.8889	0.0000
185	1.0000e-06		1.2400	0.7955	0.9888	0.3953		13.0673	0.6136	0.9630	0.0588		15.4650	0.5682	0.9259	0.0000
190	1.0000e-06		1.1190	0.7955	1.0000	0.3721		12.8608	0.6591	1.0000	0.1176		15.1501	0.5682	0.9259	0.0000
195	1.0000e-06		1.2161	0.8030	1.0000	0.3953		13.0301	0.6591	0.9630	0.1765		14.9033	0.5682	0.8889	0.0588
200	1.0000e-06		1.4433	0.8182	1.0000	0.4419		12.7978	0.6364	0.9630	0.1176		14.7149	0.5682	0.9259	0.0000
205	1.0000e-06		1.2237	0.7955	1.0000	0.3721		12.7634	0.6591	1.0000	0.1176		15.5295	0.5455	0.8889	0.0000
210	1.0000e-06		1.2633	0.8030	1.0000	0.3953		12.7646	0.6818	1.0000	0.1765		15.2393	0.5455	0.8889	0.0000
215	1.0000e-06		1.1244	0.8030	1.0000	0.3953		12.8105	0.6818	1.0000	0.1765		15.1475	0.5455	0.8889	0.0000
220	1.0000e-06		1.1620	0.7803	1.0000	0.3256		12.6622	0.6818	1.0000	0.1765		15.5080	0.5682	0.9259	0.0000
225	1.0000e-06		1.1406	0.7955	1.0000	0.3721		12.7215	0.6364	0.9630	0.1176		14.5486	0.5455	0.8889	0.0000
230	1.0000e-06		1.2156	0.7727	0.9888	0.3256		12.8448	0.6818	1.0000	0.1765		14.7020	0.5909	0.9259	0.0588
235	1.0000e-06		1.1315	0.8030	1.0000	0.3953		12.8526	0.6591	0.9630	0.1765		14.7656	0.5909	0.9259	0.0588
240	1.0000e-06		1.1190	0.7879	1.0000	0.3488		13.0884	0.6364	0.9630	0.1176		14.2595	0.6364	0.9259	0.1765
245	1.0000e-06		1.0803	0.7879	1.0000	0.3488		12.9999	0.6364	0.9630	0.1176		14.6129	0.5455	0.8889	0.0000
250	1.0000e-06		1.1202	0.7955	1.0000	0.3721		12.8043	0.6591	0.9630	0.1765		14.9284	0.5682	0.9259	0.0000
255	1.0000e-06		1.2082	0.7803	1.0000	0.3256		13.1961	0.6136	0.9630	0.0588		15.5051	0.5682	0.9259	0.0000
260	1.0000e-06		1.2186	0.8030	1.0000	0.3953		12.7755	0.6818	1.0000	0.1765		15.1997	0.5455	0.8889	0.0000
265	1.0000e-06		1.2002	0.7879	1.0000	0.3488		12.8152	0.6591	0.9630	0.1765		14.8861	0.5682	0.9259	0.0000
270	1.0000e-06		1.1531	0.7955	1.0000	0.3721		13.0321	0.6364	0.9630	0.1176		14.6837	0.5909	0.9259	0.0588
275	1.0000e-06		1.2639	0.7803	1.0000	0.3256		12.9281	0.6136	0.9630	0.0588		14.6432	0.5909	0.9259	0.0588
280	1.0000e-06		1.2701	0.7879	1.0000	0.3488		12.6113	0.6818	1.0000	0.1765		15.4852	0.5455	0.8889	0.0000
285	1.0000e-06		1.1280	0.7955	1.0000	0.3721		12.8968	0.6364	0.9630	0.1176		14.6486	0.5455	0.8889	0.0000
290	1.0000e-06		1.1793	0.7955	1.0000	0.3721		12.9488	0.6136	0.9630	0.0588		14.7269	0.5455	0.8889	0.0000
295	1.0000e-06		1.2212	0.7955	0.9888	0.3953		12.7455	0.6364	0.9630	0.1176		14.8217	0.5909	0.9259	0.0588
300	1.0000e-07		1.2382	0.8106	1.0000	0.4186		12.5844	0.6364	0.9630	0.1176		14.9486	0.5682	0.9259	0.0000
305	1.0000e-07		1.2474	0.7879	1.0000	0.3488		13.0348	0.6591	0.9630	0.1765		14.5374	0.6364	0.9630	0.1176
310	1.0000e-07		1.2347	0.7955	1.0000	0.3721		13.0138	0.6364	0.9630	0.1176		14.5532	0.5682	0.9259	0.0000
315	1.0000e-07		1.1908	0.7803	0.9888	0.3488		13.0000	0.6591	0.9630	0.1765		14.8528	0.5682	0.9259	0.0000
320	1.0000e-07		1.4170	0.7955	1.0000	0.3721		12.5599	0.6364	0.9630	0.1176		15.6146	0.5682	0.9259	0.0000
325	1.0000e-07		1.1399	0.7879	1.0000	0.3488		12.8102	0.6591	0.9630	0.1765		14.8197	0.5909	0.9259	0.0588
330	1.0000e-07		1.2423	0.7955	1.0000	0.3721		12.6740	0.6818	1.0000	0.1765		15.2106	0.5455	0.8889	0.0000
335	1.0000e-07		1.2165	0.8182	1.0000	0.4419		12.8481	0.6818	1.0000	0.1765		15.3586	0.5682	0.9259	0.0000
340	1.0000e-07		1.1728	0.7803	1.0000	0.3256		12.5996	0.6591	1.0000	0.1176		14.9089	0.5682	0.9259	0.0000
345	1.0000e-07		1.2440	0.7879	1.0000	0.3488		13.0060	0.6136	0.9630	0.0588		14.5428	0.6364	0.9259	0.1765
350	1.0000e-07		1.4896	0.8258	1.0000	0.4651		12.9574	0.6818	1.0000	0.1765		15.3430	0.5455	0.8889	0.0000
355	1.0000e-07		1.1511	0.7803	1.0000	0.3256		13.1031	0.6364	0.9630	0.1176		14.2134	0.6136	0.9259	0.1176
360	1.0000e-07		1.1917	0.7803	1.0000	0.3256		12.9196	0.6591	1.0000	0.1176		15.6605	0.5455	0.8889	0.0000
365	1.0000e-07		1.1446	0.7955	1.0000	0.3721		12.9370	0.6591	1.0000	0.1176		15.0448	0.5909	0.9259	0.0588
370	1.0000e-07		1.1583	0.8182	1.0000	0.4419		12.5173	0.6818	1.0000	0.1765		15.4668	0.5455	0.8889	0.0000
375	1.0000e-07		1.1342	0.7803	1.0000	0.3256		12.7354	0.6591	0.9630	0.1765		15.1150	0.5682	0.9259	0.0000
380	1.0000e-07		1.1675	0.7879	1.0000	0.3488		12.9350	0.6591	0.9630	0.1765		14.7541	0.5909	0.8889	0.1176
385	1.0000e-07		1.3996	0.8030	1.0000	0.3953		13.1359	0.6591	1.0000	0.1176		15.4273	0.5455	0.8889	0.0000
390	1.0000e-07		1.2169	0.7803	1.0000	0.3256		12.5485	0.6818	1.0000	0.1765		15.1627	0.5682	0.9259	0.0000
395	1.0000e-07		1.1562	0.8106	1.0000	0.4186		12.7697	0.7045	1.0000	0.2353		15.1947	0.5682	0.8889	0.0588
400	1.0000e-07		1.1714	0.7803	1.0000	0.3256		12.9685	0.6818	1.0000	0.1765		15.0025	0.5909	0.9259	0.0588
405	1.0000e-07		1.3191	0.7955	1.0000	0.3721		12.7869	0.6818	1.0000	0.1765		15.1242	0.5682	0.9259	0.0000
410	1.0000e-07		1.1619	0.7955	1.0000	0.3721		13.0883	0.6364	0.9630	0.1176		14.5070	0.5909	0.9259	0.0588
415	1.0000e-07		1.0776	0.7803	1.0000	0.3256		12.9411	0.6136	1.0000	0.0000		14.9351	0.5455	0.8889	0.0000
420	1.0000e-07		1.3410	0.8030	1.0000	0.3953		12.9210	0.6591	1.0000	0.1176		15.2124	0.5455	0.8889	0.0000
425	1.0000e-07		1.1914	0.7955	1.0000	0.3721		13.1292	0.6364	0.9630	0.1176		14.4639	0.5909	0.9259	0.0588
430	1.0000e-07		1.0871	0.7955	1.0000	0.3721		12.8255	0.6591	1.0000	0.1176		15.2568	0.5682	0.8889	0.0588
435	1.0000e-07		1.1939	0.7803	0.9888	0.3488		12.6134	0.6591	1.0000	0.1176		15.3648	0.5455	0.8889	0.0000
440	1.0000e-07		1.4776	0.7803	1.0000	0.3256		12.7869	0.6818	1.0000	0.1765		15.2003	0.5682	0.9259	0.0000
445	1.0000e-07		1.1643	0.7879	0.9888	0.3721		12.8770	0.6591	1.0000	0.1176		15.6920	0.5455	0.8889	0.0000
450	1.0000e-07		1.3091	0.7879	1.0000	0.3488		13.0023	0.6136	0.9630	0.0588		14.6318	0.5455	0.8889	0.0000
455	1.0000e-07		1.5889	0.8030	1.0000	0.3953		13.1159	0.6591	0.9630	0.1765		14.4536	0.5455	0.8889	0.0000
460	1.0000e-07		1.2279	0.8182	0.9888	0.4651		12.6512	0.6364	1.0000	0.0588		15.4086	0.5682	0.9259	0.0000
465	1.0000e-07		1.1794	0.8106	1.0000	0.4186		12.7388	0.6818	1.0000	0.1765		15.1865	0.5455	0.8889	0.0000
470	1.0000e-07		1.2328	0.7879	1.0000	0.3488		12.5016	0.7045	1.0000	0.2353		15.2200	0.5682	0.9259	0.0000
475	1.0000e-07		1.1408	0.7879	1.0000	0.3488		12.9383	0.6591	1.0000	0.1176		15.0272	0.5682	0.9259	0.0000
480	1.0000e-07		1.1916	0.7803	1.0000	0.3256		13.1295	0.6364	1.0000	0.0588		15.6286	0.5455	0.8889	0.0000
485	1.0000e-07		1.2483	0.7879	1.0000	0.3488		12.7704	0.7045	1.0000	0.2353		15.2850	0.5455	0.8889	0.0000
490	1.0000e-07		1.1716	0.7955	1.0000	0.3721		13.1709	0.6364	1.0000	0.0588		15.7450	0.5455	0.8889	0.0000
495	1.0000e-07		1.2811	0.8030	0.9888	0.4186		13.2193	0.5909	0.9259	0.0588		14.9666	0.5682	0.9259	0.0000
500	1.0000e-07		1.3215	0.7879	0.9888	0.3721		13.0149	0.6364	0.9630	0.1176		14.7219	0.5455	0.8889	0.0000
505	1.0000e-07		1.1047	0.7879	1.0000	0.3488		12.6255	0.7045	1.0000	0.2353		15.5252	0.5455	0.8889	0.0000
510	1.0000e-07		1.2186	0.8030	1.0000	0.3953		12.5539	0.6591	1.0000	0.1176		15.7037	0.5455	0.8889	0.0000
515	1.0000e-07		1.1950	0.8106	1.0000	0.4186		12.6833	0.6364	0.9259	0.1765		14.7982	0.5682	0.9259	0.0000
520	1.0000e-07		1.2902	0.7955	1.0000	0.3721		12.7877	0.6818	1.0000	0.1765		15.1282	0.5909	0.9259	0.0588
525	1.0000e-07		1.1744	0.7803	1.0000	0.3256		12.8959	0.6364	0.9630	0.1176		14.6990	0.5682	0.8889	0.0588
530	1.0000e-07		1.2797	0.7879	1.0000	0.3488		12.9658	0.6136	0.9630	0.0588		14.7387	0.5682	0.9259	0.0000
535	1.0000e-07		1.1277	0.7879	1.0000	0.3488		12.9409	0.6591	1.0000	0.1176		15.2522	0.5682	0.8889	0.0588
540	1.0000e-07		1.2201	0.7955	1.0000	0.3721		13.0098	0.6591	1.0000	0.1176		15.1026	0.5455	0.8889	0.0000
545	1.0000e-07		1.1228	0.7879	1.0000	0.3488		13.1039	0.6591	0.9630	0.1765		14.7035	0.5682	0.9259	0.0000
550	1.0000e-07		1.2925	0.7879	1.0000	0.3488		12.9544	0.6591	1.0000	0.1176		15.3166	0.5682	0.9259	0.0000
555	1.0000e-07		1.1454	0.7879	1.0000	0.3488		13.0373	0.6591	1.0000	0.1176		14.9411	0.5682	0.8889	0.0588
560	1.0000e-07		1.2755	0.8030	1.0000	0.3953		13.1406	0.6591	0.9630	0.1765		14.7639	0.5455	0.8889	0.0000
565	1.0000e-07		1.1368	0.7803	1.0000	0.3256		13.1214	0.6364	0.9630	0.1176		14.8004	0.5682	0.9259	0.0000
570	1.0000e-07		1.2404	0.8030	1.0000	0.3953		12.8217	0.6591	0.9630	0.1765		14.8770	0.5455	0.8889	0.0000
575	1.0000e-07		1.1846	0.8030	1.0000	0.3953		12.8730	0.6818	1.0000	0.1765		14.9166	0.5682	0.9259	0.0000
580	1.0000e-07		1.2813	0.7955	1.0000	0.3721		12.8449	0.6364	0.9630	0.1176		14.7169	0.5682	0.9259	0.0000
585	1.0000e-07		1.2534	0.8030	1.0000	0.3953		12.9221	0.6818	1.0000	0.1765		15.3872	0.5682	0.9259	0.0000
590	1.0000e-07		1.3527	0.8182	1.0000	0.4419		12.9291	0.6364	0.9630	0.1176		14.6998	0.5682	0.9259	0.0000
595	1.0000e-07		1.2920	0.8182	1.0000	0.4419		13.1734	0.6364	0.9630	0.1176		14.2906	0.6136	0.9259	0.1176
600	1.0000e-07		1.2860	0.7879	1.0000	0.3488		13.0549	0.6364	1.0000	0.0588		15.4516	0.5682	0.9259	0.0000
605	1.0000e-07		1.1633	0.7803	1.0000	0.3256		12.2657	0.6818	1.0000	0.1765		15.7613	0.5455	0.8889	0.0000
610	1.0000e-07		1.1586	0.7803	1.0000	0.3256		12.6120	0.6818	1.0000	0.1765		15.3089	0.5455	0.8889	0.0000
615	1.0000e-07		1.1715	0.8106	1.0000	0.4186		13.0981	0.6136	0.9630	0.0588		14.5006	0.5682	0.9259	0.0000
620	1.0000e-07		1.1573	0.7727	1.0000	0.3023		12.4885	0.6591	0.9630	0.1765		15.5860	0.5682	0.9259	0.0000
625	1.0000e-07		1.1933	0.8182	1.0000	0.4419		12.7272	0.7045	1.0000	0.2353		15.2358	0.5682	0.9259	0.0000
630	1.0000e-07		1.2658	0.8030	1.0000	0.3953		12.7236	0.6136	0.9259	0.1176		15.1146	0.5682	0.9259	0.0000
635	1.0000e-07		1.1804	0.8030	1.0000	0.3953		13.1966	0.6364	0.9630	0.1176		15.5770	0.5455	0.8889	0.0000
640	1.0000e-07		1.1673	0.8030	1.0000	0.3953		13.3791	0.6136	1.0000	0.0000		15.3728	0.5455	0.8889	0.0000
645	1.0000e-07		1.1663	0.7727	0.9888	0.3256		13.2320	0.6136	0.9630	0.0588		14.5205	0.5682	0.9259	0.0000
650	1.0000e-07		1.2693	0.7879	1.0000	0.3488		12.8858	0.5909	0.9630	0.0000		14.4817	0.6136	0.9259	0.1176
655	1.0000e-07		1.1747	0.7879	1.0000	0.3488		12.9807	0.6591	0.9630	0.1765		14.7594	0.5682	0.9259	0.0000
660	1.0000e-07		1.2144	0.8106	1.0000	0.4186		12.6101	0.7045	1.0000	0.2353		15.1808	0.5682	0.9259	0.0000
665	1.0000e-07		1.1577	0.7955	1.0000	0.3721		12.6651	0.6364	0.9630	0.1176		15.5647	0.5455	0.8889	0.0000
670	1.0000e-07		1.2059	0.7879	0.9775	0.3953		13.0683	0.6364	0.9630	0.1176		14.5569	0.5909	0.9630	0.0000
675	1.0000e-07		1.3687	0.7955	1.0000	0.3721		12.5481	0.6364	0.9630	0.1176		14.8248	0.5682	0.9259	0.0000
680	1.0000e-07		1.1989	0.7879	1.0000	0.3488		12.8394	0.6591	0.9630	0.1765		15.1131	0.5455	0.8889	0.0000
685	1.0000e-07		1.2313	0.8106	1.0000	0.4186		13.0685	0.6591	1.0000	0.1176		14.6620	0.5682	0.9259	0.0000
690	1.0000e-07		1.1402	0.7879	1.0000	0.3488		12.5120	0.6818	1.0000	0.1765		15.4531	0.5682	0.9259	0.0000
695	1.0000e-07		1.3970	0.7955	1.0000	0.3721		12.9005	0.6591	0.9630	0.1765		14.6432	0.5455	0.8889	0.0000
700	1.0000e-07		1.1833	0.7803	1.0000	0.3256		13.1594	0.6591	0.9630	0.1765		14.7448	0.5682	0.9259	0.0000
705	1.0000e-07		1.1306	0.8106	1.0000	0.4186		12.5027	0.6818	1.0000	0.1765		15.5624	0.5682	0.9259	0.0000
710	1.0000e-07		1.1142	0.7879	1.0000	0.3488		12.8102	0.6591	1.0000	0.1176		15.3335	0.5682	0.9259	0.0000
715	1.0000e-07		1.1334	0.8106	1.0000	0.4186		12.9407	0.6364	0.9630	0.1176		15.2254	0.5682	0.9259	0.0000
720	1.0000e-07		1.2509	0.7879	0.9888	0.3721		12.7168	0.6591	0.9630	0.1765		15.1626	0.5682	0.9259	0.0000
725	1.0000e-07		1.2012	0.7879	1.0000	0.3488		12.9373	0.6591	1.0000	0.1176		15.1471	0.5682	0.9259	0.0000
730	1.0000e-07		1.1935	0.7955	1.0000	0.3721		12.6043	0.6591	0.9630	0.1765		15.0576	0.5455	0.8889	0.0000
735	1.0000e-07		1.1924	0.8030	1.0000	0.3953		12.8043	0.6818	1.0000	0.1765		15.2447	0.5455	0.8889	0.0000
740	1.0000e-07		1.1769	0.8106	1.0000	0.4186		13.1004	0.6818	1.0000	0.1765		14.8614	0.5909	0.9259	0.0588
745	1.0000e-07		1.1726	0.8106	1.0000	0.4186		12.9344	0.6136	0.9259	0.1176		14.9542	0.5682	0.9259	0.0000
750	1.0000e-07		1.1511	0.7879	1.0000	0.3488		12.6658	0.6591	1.0000	0.1176		15.5906	0.5682	0.9259	0.0000
755	1.0000e-07		1.2219	0.8106	1.0000	0.4186		12.5710	0.7045	1.0000	0.2353		15.2842	0.5682	0.9259	0.0000
760	1.0000e-07		1.1518	0.8182	1.0000	0.4419		12.9361	0.6818	1.0000	0.1765		15.3278	0.5682	0.9259	0.0000
765	1.0000e-07		1.1863	0.7879	1.0000	0.3488		12.7470	0.6364	0.9630	0.1176		14.8092	0.5909	0.9259	0.0588
770	1.0000e-07		1.1744	0.7727	0.9888	0.3256		13.0935	0.6591	1.0000	0.1176		15.1456	0.5682	0.8889	0.0588
775	1.0000e-07		1.1645	0.8182	1.0000	0.4419		12.9511	0.6136	0.9630	0.0588		14.7827	0.5455	0.8889	0.0000
780	1.0000e-07		1.1857	0.8182	1.0000	0.4419		12.9668	0.6818	1.0000	0.1765		15.2492	0.5682	0.9259	0.0000
785	1.0000e-07		1.1126	0.7803	1.0000	0.3256		12.5804	0.6591	0.9630	0.1765		15.3664	0.5682	0.9259	0.0000
790	1.0000e-07		1.2753	0.7955	1.0000	0.3721		12.9692	0.6591	1.0000	0.1176		14.9366	0.5682	0.9259	0.0000
795	1.0000e-07		1.2127	0.7879	0.9888	0.3721		13.1339	0.6591	1.0000	0.1176		14.9742	0.5909	0.9259	0.0588
800	1.0000e-07		1.1895	0.8106	1.0000	0.4186		12.8401	0.6364	0.9630	0.1176		14.6536	0.5682	0.9259	0.0000
805	1.0000e-07		1.2832	0.8030	1.0000	0.3953		12.5680	0.6818	1.0000	0.1765		15.5968	0.5682	0.9259	0.0000
810	1.0000e-07		1.1204	0.7879	1.0000	0.3488		12.9236	0.6591	0.9630	0.1765		14.8610	0.5455	0.8889	0.0000
