415	1.0000e-06		0.9875		0.61837		0.8564		0.66666		0.9106		0.64402
420	1.0000e-06		0.7050		0.63509		0.7999		0.67092		0.9768		0.63801
425	1.0000e-06		0.6543		0.64986		0.7872		0.67533		1.1655		0.62885
430	1.0000e-06		0.7463		0.62908		0.7207		0.66227		0.9486		0.64133
435	1.0000e-06		0.6184		0.60743		0.8760		0.67191		1.1110		0.63125
440	1.0000e-06		0.8997		0.60646		0.9075		0.67499		1.1806		0.62476
445	1.0000e-06		1.0118		0.58899		0.7681		0.67176		1.1702		0.62914
450	1.0000e-06		0.6076		0.64946		0.7281		0.66118		0.8889		0.64827
455	1.0000e-06		0.8982		0.60106		0.6820		0.66684		0.8420		0.64843
460	1.0000e-06		0.5924		0.62502		0.6421		0.62943		0.6011		0.65171
465	1.0000e-06		0.8114		0.62195		0.6983		0.66426		1.0323		0.64284
470	1.0000e-06		0.7211		0.65077		0.7837		0.67254		1.1412		0.63063
475	1.0000e-06		0.6298		0.60268		0.5070		0.62841		0.5545		0.65090
480	1.0000e-06		0.8705		0.55650		0.6852		0.66784		1.0193		0.64106
485	1.0000e-06		0.4781		0.65696		0.7413		0.66984		1.1426		0.63296
490	1.0000e-06		0.6953		0.63882		0.6480		0.66952		0.9218		0.64332
495	1.0000e-06		0.9079		0.60394		0.7024		0.66871		1.0676		0.63727
500	1.0000e-07		0.9501		0.59359		0.5939		0.65691		0.9034		0.64811
505	1.0000e-07		0.5987		0.65183		0.4965		0.65999		0.8844		0.64935
510	1.0000e-07		0.3518		0.64850		0.5183		0.64988		0.8702		0.64948
515	1.0000e-07		0.4485		0.64384		0.4283		0.64787		0.7872		0.64685
520	1.0000e-07		0.5148		0.63995		0.4931		0.66173		0.9270		0.64582
525	1.0000e-07		0.5241		0.60492		0.8696		0.67482		1.4691		0.61553
530	1.0000e-07		0.8137		0.60279		0.6811		0.67127		1.3081		0.62897
535	1.0000e-07		0.5974		0.62351		0.5129		0.66122		0.9930		0.64641
540	1.0000e-07		0.6131		0.62173		0.7805		0.66917		1.4437		0.62258
545	1.0000e-07		0.6056		0.61209		0.5246		0.66991		0.9754		0.64199
550	1.0000e-07		0.4419		0.60671		0.4481		0.66490		0.9622		0.64251
555	1.0000e-07		0.4941		0.61633		0.4025		0.66312		0.9171		0.64686
560	1.0000e-07		0.5425		0.63378		0.2745		0.66255		1.0042		0.64185
565	1.0000e-07		0.5511		0.60612		0.5953		0.67464		1.5259		0.62042
570	1.0000e-07		0.3137		0.63866		0.3339		0.66035		0.9340		0.64368
575	1.0000e-07		0.8286		0.62443		0.6257		0.67340		1.0801		0.63472
580	1.0000e-07		0.4764		0.61570		0.5087		0.67095		1.1198		0.63617
585	1.0000e-07		0.4733		0.62329		0.1830		0.64900		0.6591		0.65144
590	1.0000e-07		0.4448		0.64912		0.3926		0.66810		1.0223		0.64085
595	1.0000e-07		0.5264		0.60331		0.4619		0.66757		1.0991		0.64051
600	1.0000e-07		0.3250		0.63142		0.4376		0.67497		1.0979		0.63343
