=============training from sratch============
Program ID: 1891

Program command: 
 ['TrainResAttentionNet.py', '/home/hxie1/temp_netParameters/OvarianCancer/ResNeXtAtten', '/home/hxie1/data/OvarianCancerCT/Extract_ps2_2_5/images_npy', '/home/hxie1/data/OvarianCancerCT/patientResponseDict.json', '0', '0']

Major program changes: 
            ResNeXt-based Attention Net: use 2D network to implement 3D convolution without losing 3D context information. 
            0   the input is a 3D full volume without any cropping; 
            1   Use slices as features channels in convolutions,  and use 1*1 convolution along slices direction to implement z direction convolution followed by 3*3 convolutino inside slice planes;
                It just uses three cascading 2D convolutions (first z, then xy, and z direction again) to implement 3D convolution, like in the paper of ResNeXt below.
                The benefits of this design:
                A   reduce network parameters, hoping to reducing overfitting;
                B   speed up training;
                C   this implemented 3D convolutions are all in full slices space;
            2   use group convolution to implement thick slice convolution to increase the network representation capability;
            3   Use ResNeXt-based module like Paper "Aggregated Residual Transformations for Deep Neural Networks " 
                (Link: http://openaccess.thecvf.com/content_cvpr_2017/html/Xie_Aggregated_Residual_Transformations_CVPR_2017_paper.html);
            4   use rich 2D affine transforms slice by slice and concatenate them to implement 3D data augmentation;
            5   20% data for independent test, remaining 80% data for 4-fold cross validation;
            6   add lossweight to adjust positive samples to 3/7 posweight in BCEWithLogitsLoss;
            
            Update:
            1    reduced network parameters to 3.14 million in July 27th, 2019, 0840am
            2    at 15:00 of July 27th, 2019, reduce network parameter again. Now each stage has 160 filters, with 1.235 million parameters
            3    keep 2) parameter, change all maxpooling into average pooling.
            4    At July 29th 09:37am, 2019, reduce filters to 96 to further reduce parameters, keep avgPool.
            5    at July 29th 11:25am, 2019,  reduce filter number to 48, and redue one stage
            6    at July 29th 12:41, 2019:
                    add GPUID in command line;
                    use SGD optimizer, instead of Adam
                    add numbers of filters along deeper layer with step 12.
                    add saveDir's tims stamp;
                    
            
            
Discarded changes:                  
                  

Experiment setting:
Input CT data: maximum size 140*251*251 (zyx) of 3D numpy array with spacing size(5*2*2)
Ground truth: response binary label

Predictive Model: 

response Loss Function:  BCELogitLoss

Data:   training data has 169 patients 

Training strategy: 

          

Program starting Time: 2019-07-29 13:28:29.822350
Info: netPath = /home/hxie1/temp_netParameters/OvarianCancer/ResNeXtAtten/20190729_132829

Info: this is the 0th fold leave for test in the 4-fold cross-validation, with 20.0% of data for independent test.

Infor: In all data of 169 files, label 0 has 51 files,
	  and label 1 has 118 files, where positive response rate = 0.6982248520710059 in full data
Infor: the independent test set has 34 files,and Training including validation Set has 135 files which will be divided into 4 folds.
In the independent test set of 34 files, 0 has 10, 1 has 24, the rate of 1s is 0.7058823529411765
In this test_0 dataset, total 34 files, where 1 has 24 with rate of 0.7058823529411765
In this train_0 dataset, total 100 files, where 1 has 70 with rate of 0.7
In this validation_0 dataset, total 35 files, where 1 has 24 with rate of 0.6857142857142857
=== Network trains from scratch ====
Network has total 247,588 parameters.
Loss Functions List: BCEWithLogitsLoss with weight of 1; 

Hints: Optimal_Result = Yes = 1,  Optimal_Result = No = 0 

Epoch	TrLoss	Accura	TPR_r	TNR_r		VaLoss	Accura	TPR_r	TNR_r		TeLoss	Accura	TPR_r	TNR_r
125	0.1693	0.8700	0.8714	0.8667		0.6064	0.6857	0.7917	0.4545		0.6724	0.5294	0.5417	0.5000
130	0.2714	0.8500	0.8714	0.8000		0.6242	0.6857	0.7917	0.4545		0.6322	0.5000	0.5833	0.3000
135	0.2063	0.9000	0.9000	0.9000		0.6533	0.6857	0.8333	0.3636		0.6032	0.4706	0.5417	0.3000
140	0.1580	0.8900	0.8857	0.9000		0.6932	0.7143	0.9167	0.2727		0.5236	0.6471	0.7917	0.3000
145	0.1164	0.9500	0.9429	0.9667		0.7327	0.7143	0.8333	0.4545		0.7017	0.4706	0.5417	0.3000
150	0.0981	0.9600	0.9714	0.9333		0.7642	0.7143	0.9167	0.2727		0.5729	0.5882	0.7083	0.3000
155	0.2007	0.8800	0.9000	0.8333		0.7144	0.7429	0.9583	0.2727		0.6891	0.5588	0.7083	0.2000
160	0.1779	0.8900	0.9143	0.8333		0.8177	0.7143	0.8750	0.3636		0.7359	0.5000	0.6250	0.2000
165	0.1054	0.9500	0.9429	0.9667		0.7864	0.6286	0.7917	0.2727		0.6533	0.5000	0.5417	0.4000
170	0.1757	0.8700	0.8857	0.8333		0.7329	0.6857	0.8750	0.2727		0.7386	0.5000	0.5833	0.3000
175	0.0690	0.9800	0.9857	0.9667		0.8158	0.6857	0.8750	0.2727		0.7151	0.5000	0.5833	0.3000
180	0.1142	0.9400	0.9571	0.9000		0.8021	0.6571	0.8333	0.2727		0.7217	0.4706	0.5833	0.2000
185	0.2329	0.8600	0.9000	0.7667		0.7294	0.6000	0.7083	0.3636		0.8664	0.4412	0.5000	0.3000
190	0.1107	0.9500	0.9714	0.9000		0.8188	0.6571	0.8333	0.2727		0.7347	0.5000	0.5833	0.3000
195	0.1273	0.9500	0.9429	0.9667		0.8200	0.7429	0.9583	0.2727		0.6736	0.6765	0.7500	0.5000
200	0.1097	0.9600	0.9571	0.9667		0.7293	0.6857	0.8333	0.3636		0.8318	0.5588	0.5417	0.6000
205	0.2536	0.8700	0.8714	0.8667		0.7864	0.6857	0.8750	0.2727		0.7266	0.5882	0.6667	0.4000
210	0.1344	0.9000	0.8857	0.9333		0.7762	0.7143	0.9167	0.2727		0.7325	0.5294	0.5833	0.4000
215	0.0813	0.9500	0.9429	0.9667		0.7249	0.7429	0.9167	0.3636		0.7648	0.5588	0.5833	0.5000
220	0.0960	0.9500	0.9429	0.9667		0.7657	0.7429	0.9583	0.2727		0.6673	0.5882	0.6667	0.4000
225	0.1253	0.9300	0.9286	0.9333		0.8304	0.7429	0.9583	0.2727		0.6839	0.6176	0.6667	0.5000
230	0.0761	0.9600	0.9429	1.0000		0.7685	0.7429	0.9167	0.3636		0.7644	0.5294	0.5833	0.4000
235	0.1174	0.9400	0.9286	0.9667		0.8814	0.7143	0.9167	0.2727		0.7484	0.5588	0.6250	0.4000
240	0.1450	0.9100	0.9286	0.8667		0.9255	0.7429	0.9583	0.2727		0.7429	0.5588	0.6667	0.3000
245	0.2991	0.9200	0.9429	0.8667		0.8457	0.7143	0.9167	0.2727		0.6784	0.6176	0.6667	0.5000
250	0.2564	0.8900	0.9143	0.8333		0.8783	0.7429	0.9583	0.2727		0.6908	0.5882	0.6667	0.4000
255	0.1132	0.9500	0.9429	0.9667		0.8247	0.7143	0.9167	0.2727		0.7233	0.5588	0.5833	0.5000
260	0.1477	0.8900	0.9000	0.8667		0.7896	0.7429	0.9167	0.3636		0.7483	0.5294	0.5833	0.4000
265	0.1157	0.9300	0.9143	0.9667		0.8111	0.7143	0.8750	0.3636		0.8064	0.5294	0.5833	0.4000
270	0.1186	0.9200	0.9286	0.9000		0.8603	0.7143	0.8750	0.3636		0.7589	0.5294	0.6250	0.3000
275	0.1009	0.9700	0.9571	1.0000		0.8000	0.7143	0.9167	0.2727		0.7200	0.5588	0.5833	0.5000
280	0.1196	0.9100	0.9286	0.8667		0.8306	0.7143	0.9167	0.2727		0.6979	0.5294	0.6250	0.3000
285	0.1353	0.8900	0.8714	0.9333		0.7865	0.7143	0.9167	0.2727		0.7101	0.5588	0.5833	0.5000
290	0.2921	0.9400	0.9429	0.9333		0.7847	0.7429	0.9583	0.2727		0.7039	0.5588	0.6667	0.3000
295	0.3272	0.9100	0.9143	0.9000		0.8038	0.6857	0.8750	0.2727		0.7576	0.5588	0.5833	0.5000
300	0.1023	0.9500	0.9429	0.9667		0.8524	0.7143	0.9167	0.2727		0.7307	0.5882	0.6250	0.5000
305	0.1175	0.9200	0.9000	0.9667		0.8387	0.7429	0.9583	0.2727		0.7973	0.5294	0.5833	0.4000
310	0.1176	0.9100	0.9143	0.9000		0.8928	0.7429	0.9583	0.2727		0.7664	0.5588	0.6250	0.4000
315	0.0868	0.9300	0.9286	0.9333		0.7880	0.7714	0.9167	0.4545		0.7899	0.5294	0.5833	0.4000
320	0.1241	0.9600	0.9429	1.0000		0.7545	0.7143	0.8333	0.4545		0.8478	0.5000	0.5417	0.4000
325	0.0890	0.9500	0.9286	1.0000		0.7860	0.7143	0.9167	0.2727		0.7144	0.5588	0.5833	0.5000
330	0.0803	0.9600	0.9571	0.9667		0.8229	0.7143	0.9167	0.2727		0.6853	0.5588	0.5833	0.5000
335	0.0970	0.9500	0.9429	0.9667		0.7865	0.6857	0.8750	0.2727		0.7502	0.5588	0.6250	0.4000
340	0.0871	0.9600	0.9429	1.0000		0.8219	0.6857	0.8750	0.2727		0.8306	0.5588	0.5833	0.5000
345	0.1162	0.9100	0.9143	0.9000		0.8274	0.7143	0.9167	0.2727		0.6995	0.5294	0.5833	0.4000
350	0.0994	0.9400	0.9571	0.9000		0.7730	0.6857	0.8333	0.3636		0.8021	0.5294	0.5417	0.5000
355	0.0922	0.9300	0.9286	0.9333		0.7988	0.7143	0.9167	0.2727		0.7075	0.5588	0.5833	0.5000
360	0.2166	0.8700	0.8714	0.8667		0.8219	0.7429	0.9167	0.3636		0.7879	0.5588	0.5833	0.5000
365	0.1056	0.9200	0.9000	0.9667		0.8152	0.6857	0.8333	0.3636		0.8293	0.5294	0.5417	0.5000
370	0.0615	0.9700	0.9571	1.0000		0.7848	0.7429	0.9583	0.2727		0.7344	0.5588	0.5833	0.5000
375	0.0769	0.9400	0.9286	0.9667		0.7803	0.7143	0.8750	0.3636		0.8095	0.5000	0.5833	0.3000
380	0.0612	0.9800	0.9714	1.0000		0.7680	0.7143	0.9167	0.2727		0.7511	0.5588	0.5833	0.5000
385	0.0844	0.9500	0.9571	0.9333		0.7944	0.6857	0.8333	0.3636		0.7964	0.5588	0.5833	0.5000
390	0.0947	0.9600	0.9571	0.9667		0.7139	0.7143	0.8333	0.4545		0.9269	0.5000	0.5000	0.5000
395	0.3077	0.9800	1.0000	0.9333		0.7948	0.7429	0.9583	0.2727		0.7038	0.5588	0.5833	0.5000
400	0.0969	0.9200	0.9143	0.9333		0.8515	0.7143	0.9167	0.2727		0.7502	0.5588	0.5833	0.5000
405	0.1045	0.9600	0.9571	0.9667		0.8214	0.6857	0.8750	0.2727		0.7962	0.5588	0.5833	0.5000
410	0.1244	0.9500	0.9286	1.0000		0.8260	0.7143	0.9167	0.2727		0.7110	0.5294	0.6250	0.3000
415	0.1216	0.9500	0.9429	0.9667		0.8613	0.7143	0.9167	0.2727		0.6938	0.5294	0.6250	0.3000
420	0.1216	0.9400	0.9429	0.9333		0.7870	0.7143	0.8750	0.3636		0.8107	0.5294	0.5417	0.5000
425	0.1009	0.9300	0.9143	0.9667		0.7920	0.6571	0.7917	0.3636		0.8619	0.5294	0.5417	0.5000
430	0.1510	0.9200	0.9143	0.9333		0.8510	0.7143	0.9167	0.2727		0.7607	0.5588	0.6250	0.4000
435	0.0622	0.9800	0.9714	1.0000		0.8123	0.7143	0.9167	0.2727		0.6913	0.5882	0.7083	0.3000
440	0.1319	0.9300	0.9286	0.9333		0.7973	0.7143	0.9167	0.2727		0.7369	0.5588	0.5833	0.5000
445	0.1411	0.8800	0.8429	0.9667		0.8613	0.7143	0.9167	0.2727		0.7575	0.5294	0.5833	0.4000
450	0.2563	0.9100	0.9000	0.9333		0.7629	0.7714	0.9583	0.3636		0.7747	0.5588	0.5833	0.5000
