=============training from sratch============
Program ID: 25610

Program command: 
 ['TrainResAttentionNet.py', '/home/hxie1/temp_netParameters/OvarianCancer/ResNeXtAtten', '/home/hxie1/data/OvarianCancerCT/Extract_ps2_2_5/images_npy', '/home/hxie1/data/OvarianCancerCT/patientResponseDict.json', '2', '2']

Major program changes: 
            ResNeXt-based Attention Net: use 2D network to implement 3D convolution without losing 3D context information. 
            0   the input is a 3D full volume without any cropping; 
            1   Use slices as features channels in convolutions,  and use 1*1 convolution along slices direction to implement z direction convolution followed by 3*3 convolutino inside slice planes;
                It just uses three cascading 2D convolutions (first z, then xy, and z direction again) to implement 3D convolution, like in the paper of ResNeXt below.
                The benefits of this design:
                A   reduce network parameters, hoping to reducing overfitting;
                B   speed up training;
                C   this implemented 3D convolutions are all in full slices space;
            2   use group convolution to implement thick slice convolution to increase the network representation capability;
            3   Use ResNeXt-based module like Paper "Aggregated Residual Transformations for Deep Neural Networks " 
                (Link: http://openaccess.thecvf.com/content_cvpr_2017/html/Xie_Aggregated_Residual_Transformations_CVPR_2017_paper.html);
            4   use rich 2D affine transforms slice by slice and concatenate them to implement 3D data augmentation;
            5   20% data for independent test, remaining 80% data for 4-fold cross validation;
            6   add lossweight to adjust positive samples to 3/7 posweight in BCEWithLogitsLoss;
            
            Update:
            1    reduced network parameters to 3.14 million in July 27th, 2019, 0840am
            2    at 15:00 of July 27th, 2019, reduce network parameter again. Now each stage has 160 filters, with 1.235 million parameters
            3    keep 2) parameter, change all maxpooling into average pooling.
            4    At July 29th 09:37am, 2019, reduce filters to 96 to further reduce parameters, keep avgPool.
            5    at July 29th 11:25am, 2019,  reduce filter number to 48, and redue one stage
            6    at July 29th 12:41, 2019:
                    add GPUID in command line;
                    use SGD optimizer, instead of Adam
                    add numbers of filters along deeper layer with step 12.
                    add saveDir's tims stamp;
            7    at July 29th 15:18, 2019,
                    change learning rate step_size = 5 from 10;
                    before FC, we use conv2d
                    learning rate start at 0.5.
            8    at July 30th 03:00, 2019:
                    add learning rate print;
                    use stride =2;
                    add filter number by 2 times along deeper layers.
                                    
                    
            
            
Discarded changes:                  
                  

Experiment setting:
Input CT data: maximum size 140*251*251 (zyx) of 3D numpy array with spacing size(5*2*2)
Ground truth: response binary label

Predictive Model: 

response Loss Function:  BCELogitLoss

Data:   training data has 169 patients 

Training strategy: 

          

Program starting Time: 2019-07-30 03:45:53.987194
Info: netPath = /home/hxie1/temp_netParameters/OvarianCancer/ResNeXtAtten/20190730_034553

Info: this is the 2th fold leave for test in the 4-fold cross-validation, with 20.0% of data for independent test.

Infor: In all data of 169 files, label 0 has 51 files,
	  and label 1 has 118 files, where positive response rate = 0.6982248520710059 in full data
Infor: the independent test set has 34 files,and Training including validation Set has 135 files which will be divided into 4 folds.
In the independent test set of 34 files, 0 has 10, 1 has 24, the rate of 1s is 0.7058823529411765
In this test_2 dataset, total 34 files, where 1 has 24 with rate of 0.7058823529411765
In this train_2 dataset, total 102 files, where 1 has 71 with rate of 0.696078431372549
In this validation_2 dataset, total 33 files, where 1 has 23 with rate of 0.696969696969697
=== Network trains from scratch ====
Network has total 90,380,916 parameters.
Loss Functions List: BCEWithLogitsLoss with weight of 1; 

Hints: Optimal_Result = Yes = 1,  Optimal_Result = No = 0 

Epoch	LearningRate		TrLoss	Accura	TPR_r	TNR_r		VaLoss	Accura	TPR_r	TNR_r		TeLoss	Accura	TPR_r	TNR_r
120	2.9199e-03		0.4301	0.6667	0.9155	0.0968		0.3904	0.6364	0.8261	0.2000		0.4057	0.5882	0.7917	0.1000
125	2.7739e-03		0.4467	0.3235	0.2113	0.5806		0.4090	0.6970	1.0000	0.0000		0.3676	0.7353	0.9583	0.2000
130	2.6352e-03		0.4168	0.2941	0.0141	0.9355		0.3828	0.3030	0.0000	1.0000		0.4581	0.3235	0.0417	1.0000
135	2.5034e-03		0.4065	0.3333	0.0563	0.9677		0.3739	0.3030	0.0000	1.0000		0.5740	0.2941	0.0000	1.0000
140	2.3783e-03		0.4143	0.6471	0.9155	0.0323		0.3867	0.6970	0.9565	0.1000		0.3968	0.6471	0.8333	0.2000
145	2.2594e-03		0.4164	0.3725	0.1127	0.9677		0.3990	0.2727	0.0000	0.9000		0.3931	0.2941	0.0833	0.8000
150	2.1464e-03		0.4196	0.3039	0.0423	0.9032		0.3866	0.3030	0.0000	1.0000		0.4013	0.2941	0.0000	1.0000
155	2.0391e-03		0.4180	0.6569	0.9155	0.0645		0.3736	0.6970	0.9130	0.2000		0.4804	0.6765	0.8750	0.2000
160	1.9371e-03		0.4168	0.6863	0.9437	0.0968		0.3727	0.6364	0.8261	0.2000		0.5181	0.6471	0.8333	0.2000
165	1.8403e-03		0.4129	0.5490	0.6901	0.2258		0.3853	0.6667	0.8696	0.2000		0.4002	0.6765	0.8750	0.2000
170	1.7482e-03		0.4050	0.6667	0.8451	0.2581		0.3937	0.6364	0.9130	0.0000		0.3721	0.6765	0.8750	0.2000
175	1.6608e-03		0.4130	0.6176	0.7465	0.3226		0.3849	0.6970	0.9130	0.2000		0.4073	0.6471	0.8333	0.2000
180	1.5778e-03		0.4098	0.6471	0.9155	0.0323		0.3938	0.6364	0.9130	0.0000		0.3716	0.6765	0.8750	0.2000
185	1.4989e-03		0.4122	0.7059	0.9437	0.1613		0.4124	0.6970	1.0000	0.0000		0.3601	0.7353	0.9583	0.2000
190	1.4240e-03		0.4411	0.6569	0.9155	0.0645		0.3965	0.6061	0.8696	0.0000		0.3713	0.6765	0.8750	0.2000
195	1.3528e-03		0.4241	0.3137	0.0282	0.9677		0.3949	0.2727	0.0000	0.9000		0.3780	0.3529	0.0833	1.0000
200	1.2851e-03		0.4086	0.3333	0.0423	1.0000		0.4002	0.2424	0.0000	0.8000		0.3689	0.3529	0.0833	1.0000
205	1.2209e-03		0.4293	0.6471	0.9014	0.0645		0.3973	0.6667	0.9565	0.0000		0.3698	0.7059	0.9167	0.2000
210	1.1598e-03		0.4260	0.6471	0.9014	0.0645		0.3954	0.6970	1.0000	0.0000		0.3801	0.7353	0.9583	0.2000
215	1.1018e-03		0.4238	0.3627	0.0845	1.0000		0.3904	0.2727	0.0000	0.9000		0.3914	0.3529	0.0833	1.0000
220	1.0467e-03		0.4097	0.3725	0.1127	0.9677		0.3929	0.3333	0.1304	0.8000		0.3871	0.3529	0.0833	1.0000
225	9.9440e-04		0.4174	0.3627	0.0845	1.0000		0.3956	0.2727	0.0435	0.8000		0.3780	0.4412	0.2083	1.0000
230	9.4468e-04		0.4155	0.3333	0.0704	0.9355		0.4084	0.3636	0.1739	0.8000		0.3857	0.3824	0.2083	0.8000
235	8.9745e-04		0.4298	0.3627	0.1268	0.9032		0.3954	0.3636	0.1739	0.8000		0.3829	0.3824	0.1667	0.9000
240	8.5258e-04		0.4219	0.3529	0.0845	0.9677		0.3882	0.3939	0.1739	0.9000		0.3948	0.4118	0.1667	1.0000
245	8.0995e-04		0.4262	0.3235	0.0563	0.9355		0.3919	0.3333	0.0870	0.9000		0.3870	0.3824	0.1250	1.0000
250	7.6945e-04		0.4088	0.6471	0.8451	0.1935		0.3828	0.7273	0.9565	0.2000		0.4197	0.6471	0.8333	0.2000
255	7.3098e-04		0.4100	0.6863	0.9296	0.1290		0.3892	0.6970	0.9565	0.1000		0.3873	0.6765	0.8750	0.2000
260	6.9443e-04		0.4141	0.6569	0.9014	0.0968		0.3913	0.6970	1.0000	0.0000		0.3791	0.6765	0.8750	0.2000
265	6.5971e-04		0.4212	0.6569	0.9155	0.0645		0.3915	0.6970	1.0000	0.0000		0.3762	0.7059	0.9167	0.2000
270	6.2672e-04		0.4271	0.6569	0.8310	0.2581		0.3969	0.3333	0.1304	0.8000		0.3840	0.3824	0.2083	0.8000
275	5.9539e-04		0.4347	0.3725	0.0986	1.0000		0.3859	0.3333	0.0435	1.0000		0.4065	0.3824	0.1250	1.0000
280	5.6562e-04		0.4230	0.3627	0.0986	0.9677		0.3757	0.3333	0.0435	1.0000		0.4547	0.3529	0.0833	1.0000
285	5.3734e-04		0.4290	0.3333	0.0563	0.9677		0.3830	0.3333	0.0435	1.0000		0.4189	0.3529	0.1250	0.9000
290	5.1047e-04		0.4107	0.3333	0.0423	1.0000		0.3892	0.3030	0.0000	1.0000		0.4017	0.3529	0.0833	1.0000
295	4.8495e-04		0.4168	0.3235	0.0282	1.0000		0.3884	0.3636	0.0870	1.0000		0.3945	0.3529	0.0833	1.0000
300	4.6070e-04		0.4089	0.3333	0.0563	0.9677		0.3896	0.3333	0.0435	1.0000		0.3927	0.3529	0.0833	1.0000
305	4.3766e-04		0.4168	0.3431	0.0563	1.0000		0.3897	0.3636	0.0870	1.0000		0.3947	0.3529	0.0833	1.0000
310	4.1578e-04		0.4229	0.3235	0.0986	0.8387		0.3798	0.3030	0.0000	1.0000		0.4348	0.3529	0.0833	1.0000
315	3.9499e-04		0.4249	0.3725	0.1127	0.9677		0.3771	0.3333	0.0435	1.0000		0.4411	0.3824	0.1250	1.0000
320	3.7524e-04		0.4216	0.2941	0.0423	0.8710		0.3872	0.3333	0.0435	1.0000		0.4032	0.3529	0.0833	1.0000
325	3.5648e-04		0.4258	0.3627	0.1268	0.9032		0.3873	0.3333	0.0435	1.0000		0.4004	0.3529	0.0833	1.0000
330	3.3866e-04		0.4079	0.3039	0.0423	0.9032		0.3771	0.3030	0.0000	1.0000		0.4507	0.3529	0.0833	1.0000
335	3.2172e-04		0.4291	0.3333	0.0704	0.9355		0.3780	0.3333	0.0435	1.0000		0.4314	0.3824	0.1250	1.0000
340	3.0564e-04		0.4113	0.3431	0.1127	0.8710		0.3751	0.3333	0.0435	1.0000		0.4717	0.3824	0.1250	1.0000
345	2.9035e-04		0.4260	0.3235	0.0423	0.9677		0.3768	0.3030	0.0000	1.0000		0.4472	0.3529	0.0833	1.0000
350	2.7584e-04		0.4223	0.3137	0.0704	0.8710		0.3751	0.3030	0.0000	1.0000		0.4687	0.3529	0.0833	1.0000
355	2.6205e-04		0.4092	0.3824	0.1268	0.9677		0.3777	0.3030	0.0000	1.0000		0.4405	0.3235	0.0417	1.0000
360	2.4894e-04		0.4275	0.3529	0.0986	0.9355		0.3808	0.3030	0.0000	1.0000		0.4242	0.3529	0.0833	1.0000
365	2.3650e-04		0.4335	0.2941	0.0141	0.9355		0.3787	0.3030	0.0000	1.0000		0.4350	0.3529	0.0833	1.0000
370	2.2467e-04		0.4140	0.3235	0.0423	0.9677		0.3791	0.3030	0.0000	1.0000		0.4349	0.3235	0.0417	1.0000
375	2.1344e-04		0.4162	0.3431	0.0704	0.9677		0.3759	0.3333	0.0435	1.0000		0.4564	0.3529	0.0833	1.0000
380	2.0277e-04		0.4164	0.3039	0.0141	0.9677		0.3802	0.3030	0.0000	1.0000		0.4320	0.3235	0.0417	1.0000
385	1.9263e-04		0.4279	0.3137	0.0282	0.9677		0.3734	0.3333	0.0435	1.0000		0.4686	0.3529	0.0833	1.0000
390	1.8300e-04		0.4096	0.3235	0.0563	0.9355		0.3833	0.3030	0.0000	1.0000		0.4232	0.3235	0.0417	1.0000
395	1.7385e-04		0.4174	0.3431	0.0704	0.9677		0.3789	0.3030	0.0000	1.0000		0.4492	0.3235	0.0417	1.0000
400	1.6515e-04		0.4082	0.3333	0.0563	0.9677		0.3821	0.3030	0.0000	1.0000		0.4241	0.3235	0.0417	1.0000
405	1.5690e-04		0.4060	0.3725	0.0986	1.0000		0.3750	0.3030	0.0435	0.9000		0.4617	0.3529	0.0833	1.0000
410	1.4905e-04		0.4094	0.3333	0.0704	0.9355		0.3775	0.3333	0.0870	0.9000		0.4395	0.3529	0.0833	1.0000
415	1.4160e-04		0.4173	0.3235	0.0563	0.9355		0.3783	0.3030	0.0000	1.0000		0.4407	0.3235	0.0417	1.0000
420	1.3452e-04		0.4296	0.3431	0.0704	0.9677		0.3807	0.3030	0.0000	1.0000		0.4276	0.3235	0.0417	1.0000
425	1.2779e-04		0.4221	0.3333	0.0563	0.9677		0.3801	0.3030	0.0000	1.0000		0.4364	0.3235	0.0417	1.0000
430	1.2140e-04		0.4077	0.3039	0.0141	0.9677		0.3718	0.3333	0.0435	1.0000		0.4986	0.3529	0.0833	1.0000
435	1.1533e-04		0.4142	0.3431	0.0704	0.9677		0.3761	0.3030	0.0000	1.0000		0.4654	0.3235	0.0417	1.0000
440	1.0957e-04		0.4126	0.3137	0.0282	0.9677		0.3842	0.3030	0.0000	1.0000		0.4230	0.3235	0.0417	1.0000
445	1.0409e-04		0.4214	0.3824	0.1268	0.9677		0.3823	0.3030	0.0000	1.0000		0.4326	0.3235	0.0417	1.0000
450	9.8884e-05		0.4227	0.3137	0.0704	0.8710		0.3758	0.3030	0.0000	1.0000		0.4538	0.3235	0.0417	1.0000
455	9.3939e-05		0.4257	0.3235	0.0423	0.9677		0.3764	0.3030	0.0000	1.0000		0.4543	0.3529	0.0833	1.0000
460	8.9242e-05		0.4162	0.3725	0.0986	1.0000		0.3785	0.3030	0.0000	1.0000		0.4440	0.3235	0.0417	1.0000
465	8.4780e-05		0.4122	0.3627	0.0845	1.0000		0.3757	0.3030	0.0000	1.0000		0.4609	0.3529	0.0833	1.0000
470	8.0541e-05		0.4016	0.3725	0.0986	1.0000		0.3817	0.3030	0.0000	1.0000		0.4255	0.3235	0.0417	1.0000
475	7.6514e-05		0.4312	0.3137	0.0423	0.9355		0.3800	0.3030	0.0000	1.0000		0.4341	0.3235	0.0417	1.0000
480	7.2689e-05		0.4210	0.3529	0.0704	1.0000		0.3738	0.3333	0.0435	1.0000		0.4750	0.3529	0.0833	1.0000
485	6.9054e-05		0.4139	0.3431	0.0845	0.9355		0.3782	0.3030	0.0000	1.0000		0.4412	0.3235	0.0417	1.0000
490	6.5601e-05		0.4168	0.3235	0.0704	0.9032		0.3794	0.3030	0.0000	1.0000		0.4370	0.3529	0.0833	1.0000
495	6.2321e-05		0.4058	0.3235	0.0423	0.9677		0.3826	0.3030	0.0000	1.0000		0.4190	0.3529	0.0833	1.0000
500	5.9205e-05		0.4063	0.3235	0.0563	0.9355		0.3784	0.3030	0.0000	1.0000		0.4391	0.3529	0.0833	1.0000
505	5.6245e-05		0.4164	0.3431	0.0845	0.9355		0.3846	0.3030	0.0000	1.0000		0.4157	0.3529	0.0833	1.0000
510	5.3433e-05		0.4243	0.3431	0.0563	1.0000		0.3798	0.3030	0.0000	1.0000		0.4362	0.3529	0.0833	1.0000
515	5.0761e-05		0.4281	0.3235	0.0423	0.9677		0.3830	0.3030	0.0000	1.0000		0.4193	0.3529	0.0833	1.0000
520	4.8223e-05		0.4294	0.3333	0.0423	1.0000		0.3838	0.3030	0.0000	1.0000		0.4164	0.3529	0.0833	1.0000
525	4.5812e-05		0.4065	0.3529	0.0704	1.0000		0.3775	0.3333	0.0435	1.0000		0.4349	0.3824	0.1250	1.0000
530	4.3521e-05		0.4225	0.3431	0.0704	0.9677		0.3810	0.3030	0.0000	1.0000		0.4231	0.3529	0.0833	1.0000
535	4.1345e-05		0.4056	0.3431	0.0563	1.0000		0.3764	0.3333	0.0435	1.0000		0.4429	0.3824	0.1250	1.0000
540	3.9278e-05		0.4093	0.2941	0.0282	0.9032		0.3799	0.3030	0.0000	1.0000		0.4295	0.3824	0.1250	1.0000
545	3.7314e-05		0.4076	0.3333	0.0563	0.9677		0.3772	0.3030	0.0000	1.0000		0.4406	0.3529	0.0833	1.0000
550	3.5448e-05		0.4089	0.3137	0.0282	0.9677		0.3793	0.3030	0.0000	1.0000		0.4316	0.3529	0.0833	1.0000
555	3.3676e-05		0.4255	0.3235	0.0282	1.0000		0.3788	0.3333	0.0435	1.0000		0.4347	0.3824	0.1250	1.0000
560	3.1992e-05		0.4204	0.3529	0.0845	0.9677		0.3842	0.3030	0.0000	1.0000		0.4146	0.3529	0.0833	1.0000
565	3.0393e-05		0.4028	0.3627	0.0845	1.0000		0.3813	0.3333	0.0435	1.0000		0.4213	0.3529	0.0833	1.0000
570	2.8873e-05		0.4167	0.3529	0.0845	0.9677		0.3811	0.3333	0.0435	1.0000		0.4202	0.3529	0.0833	1.0000
575	2.7429e-05		0.4177	0.3333	0.0563	0.9677		0.3771	0.3030	0.0435	0.9000		0.4342	0.3824	0.1250	1.0000
580	2.6058e-05		0.4252	0.3431	0.0986	0.9032		0.3823	0.3333	0.0435	1.0000		0.4178	0.3529	0.0833	1.0000
585	2.4755e-05		0.4193	0.3137	0.0704	0.8710		0.3769	0.3333	0.0870	0.9000		0.4316	0.3824	0.1250	1.0000
590	2.3517e-05		0.4179	0.3137	0.0423	0.9355		0.3750	0.3333	0.0870	0.9000		0.4476	0.3824	0.1250	1.0000
595	2.2341e-05		0.4188	0.3137	0.0423	0.9355		0.3801	0.3333	0.0435	1.0000		0.4315	0.3529	0.0833	1.0000
600	2.1224e-05		0.4048	0.3235	0.0563	0.9355		0.3791	0.3333	0.0435	1.0000		0.4335	0.3529	0.0833	1.0000
605	2.0163e-05		0.4130	0.3431	0.0563	1.0000		0.3819	0.3333	0.0435	1.0000		0.4220	0.3529	0.0833	1.0000
610	1.9155e-05		0.4144	0.3039	0.0282	0.9355		0.3801	0.3030	0.0000	1.0000		0.4225	0.3824	0.1250	1.0000
615	1.8197e-05		0.4074	0.3431	0.0704	0.9677		0.3796	0.3333	0.0435	1.0000		0.4352	0.3529	0.0833	1.0000
620	1.7287e-05		0.4260	0.3137	0.0423	0.9355		0.3798	0.3333	0.0435	1.0000		0.4240	0.3824	0.1250	1.0000
625	1.6423e-05		0.4229	0.3431	0.0845	0.9355		0.3777	0.3030	0.0000	1.0000		0.4394	0.3824	0.1250	1.0000
630	1.5602e-05		0.4222	0.3431	0.0704	0.9677		0.3834	0.3030	0.0000	1.0000		0.4203	0.3529	0.0833	1.0000
635	1.4822e-05		0.4141	0.3333	0.0563	0.9677		0.3824	0.3030	0.0000	1.0000		0.4197	0.3529	0.0833	1.0000
640	1.4081e-05		0.4033	0.3627	0.0845	1.0000		0.3796	0.3030	0.0000	1.0000		0.4271	0.3529	0.0833	1.0000
645	1.3377e-05		0.4074	0.3431	0.0845	0.9355		0.3792	0.3333	0.0435	1.0000		0.4270	0.3824	0.1250	1.0000
650	1.2708e-05		0.4072	0.3333	0.0845	0.9032		0.3810	0.3333	0.0435	1.0000		0.4226	0.3529	0.0833	1.0000
655	1.2072e-05		0.4110	0.2941	0.0282	0.9032		0.3760	0.3333	0.0435	1.0000		0.4439	0.3824	0.1250	1.0000
660	1.1469e-05		0.4095	0.3235	0.0423	0.9677		0.3826	0.3333	0.0435	1.0000		0.4142	0.3529	0.0833	1.0000
665	1.0895e-05		0.4092	0.3431	0.0563	1.0000		0.3810	0.3333	0.0435	1.0000		0.4260	0.3529	0.0833	1.0000
670	1.0351e-05		0.4158	0.2941	0.0141	0.9355		0.3834	0.3030	0.0000	1.0000		0.4136	0.3529	0.0833	1.0000
675	9.8330e-06		0.4117	0.3627	0.0986	0.9677		0.3756	0.3030	0.0000	1.0000		0.4531	0.3824	0.1250	1.0000
680	9.3414e-06		0.4029	0.3529	0.0845	0.9677		0.3812	0.3333	0.0435	1.0000		0.4253	0.3529	0.0833	1.0000
685	8.8743e-06		0.4129	0.3725	0.1127	0.9677		0.3825	0.3030	0.0000	1.0000		0.4217	0.3529	0.0833	1.0000
690	8.4306e-06		0.4124	0.3922	0.1268	1.0000		0.3834	0.3333	0.0435	1.0000		0.4130	0.3824	0.1250	1.0000
695	8.0091e-06		0.4304	0.3039	0.0282	0.9355		0.3772	0.3030	0.0435	0.9000		0.4291	0.3824	0.1250	1.0000
700	7.6086e-06		0.4146	0.3431	0.0704	0.9677		0.3836	0.3333	0.0435	1.0000		0.4122	0.3824	0.1250	1.0000
705	7.2282e-06		0.4140	0.3627	0.0986	0.9677		0.3761	0.3030	0.0435	0.9000		0.4399	0.3824	0.1250	1.0000
710	6.8668e-06		0.4048	0.3137	0.0423	0.9355		0.3837	0.3030	0.0000	1.0000		0.4125	0.3824	0.1250	1.0000
715	6.5234e-06		0.4289	0.3333	0.0423	1.0000		0.3842	0.3030	0.0000	1.0000		0.4174	0.3529	0.0833	1.0000
720	6.1973e-06		0.4387	0.3137	0.0423	0.9355		0.3760	0.3333	0.0870	0.9000		0.4359	0.3824	0.1250	1.0000
725	5.8874e-06		0.4117	0.3627	0.0845	1.0000		0.3833	0.3030	0.0000	1.0000		0.4170	0.3529	0.0833	1.0000
730	5.5930e-06		0.4129	0.3431	0.0845	0.9355		0.3861	0.3030	0.0000	1.0000		0.4134	0.3824	0.1250	1.0000
735	5.3134e-06		0.4122	0.3529	0.0704	1.0000		0.3861	0.3030	0.0000	1.0000		0.4066	0.3824	0.1250	1.0000
740	5.0477e-06		0.4075	0.3431	0.0563	1.0000		0.3756	0.3333	0.0870	0.9000		0.4398	0.3824	0.1250	1.0000
745	4.7953e-06		0.4184	0.3627	0.0986	0.9677		0.3768	0.3030	0.0435	0.9000		0.4351	0.3824	0.1250	1.0000
